Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List	
0	79	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Ceresiosaurus_calcagnii,Colymbosaurus_trochanterius,Corosaurus_alcovensis,Cryptoclidus_eurymerus,Cyamodus_orientalis,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Glyphoderma_kangi,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Henodus_chelyops,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Keichousaurus_hui,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nichollssaura_borealis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Paraplacodus_broilii,Peloneustes_philarchus,Placodus_gigas,Placodus_inexpectatus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Psephochelys_polyosteoderma,Psephoderma_alpinum,Qianxisaurus_chajiangensis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Serpianosaurus_mirigiolensis,Sinocyamodus_xinpuensis,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Wangosaurus_brevirostris,Wumengosaurus_delicatomandibularis,Yunguisaurus_liae	
1	9	11.188000	1068	5.340000	1.260945	0.992390	1.000000	2.149702	0.026757	0.018531	0.019147	0.054172	0.236995	0.190804	0.213791	0.139992	0.299358	0.207324	0.214211	0.606082	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Paraplacodus_broilii,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
2	1	5.883317	1267	6.335000	1.240969	0.995691	1.000000	1.785743	0.026352	0.016243	0.019230	0.046653	0.124626	0.100336	0.112424	0.073616	0.155039	0.095562	0.113136	0.274476	Paraplacodus_broilii	
3	8	0.223000	3281	16.405000	1.076783	0.976558	1.000000	1.993560	0.022733	0.017590	0.018266	0.044798	0.004724	0.003803	0.004261	0.002790	0.005069	0.003923	0.004073	0.009990	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
4	2	0.118000	3847	19.235000	1.226275	1.005949	1.000000	2.319635	0.026231	0.018501	0.018363	0.071803	0.002500	0.002012	0.002255	0.001477	0.003095	0.002183	0.002167	0.008473	Placodus_gigas,Placodus_inexpectatus	
5	1	3.234334	3630	18.150000	1.057916	1.006748	1.000000	1.601485	0.022792	0.018570	0.018245	0.061855	0.068513	0.055159	0.061805	0.040470	0.073716	0.060060	0.059010	0.200060	Placodus_gigas	
6	1	0.446025	3853	19.265000	1.222054	1.030026	1.000000	2.704054	0.026087	0.018511	0.018362	0.076013	0.009448	0.007607	0.008523	0.005581	0.011636	0.008256	0.008190	0.033904	Placodus_inexpectatus	
7	6	7.019000	3607	18.035000	0.892436	1.006639	1.000000	0.778874	0.018916	0.017450	0.018004	0.020140	0.148683	0.119704	0.134126	0.087827	0.132773	0.122481	0.126370	0.141362	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
8	2	0.751000	4129	20.645000	1.031438	1.016265	1.000000	1.668007	0.021779	0.017800	0.018085	0.037988	0.015908	0.012808	0.014351	0.009397	0.016356	0.013368	0.013582	0.028529	Cyamodus_orientalis,Sinocyamodus_xinpuensis	
9	1	8.232912	3992	19.960000	0.954290	1.008953	1.000000	1.227674	0.020295	0.017766	0.018007	0.030621	0.174398	0.140407	0.157323	0.103016	0.167089	0.146263	0.148250	0.252101	Cyamodus_orientalis	
10	1	5.114006	4014	20.070000	0.965428	1.011730	1.000000	1.351286	0.020611	0.017524	0.018024	0.035829	0.108330	0.087216	0.097724	0.063990	0.105407	0.089616	0.092177	0.183230	Sinocyamodus_xinpuensis	
11	4	0.084000	3946	19.730000	0.997840	0.992536	1.000000	1.617475	0.021763	0.019591	0.018030	0.071098	0.001779	0.001433	0.001605	0.001051	0.001828	0.001646	0.001515	0.005972	Glyphoderma_kangi,Henodus_chelyops,Psephochelys_polyosteoderma,Psephoderma_alpinum	
12	1	7.004070	3847	19.235000	0.905947	1.007126	1.000000	0.881893	0.019182	0.017195	0.017981	0.022041	0.148367	0.119450	0.133841	0.087640	0.134351	0.120434	0.125940	0.154376	Henodus_chelyops	
13	3	1.963000	4236	21.180000	0.992739	0.987804	1.000000	1.363645	0.021009	0.017784	0.018036	0.032298	0.041582	0.033478	0.037511	0.024563	0.041240	0.034910	0.035405	0.063400	Glyphoderma_kangi,Psephochelys_polyosteoderma,Psephoderma_alpinum	
14	1	5.573728	4079	20.395000	0.936121	1.010206	1.000000	1.086434	0.019896	0.017633	0.017984	0.026946	0.118068	0.095056	0.106508	0.069743	0.110895	0.098280	0.100238	0.150188	Glyphoderma_kangi	
15	2	2.219000	4889	24.445000	1.172702	0.966612	1.000000	2.136902	0.024906	0.016987	0.018140	0.051118	0.047005	0.037844	0.042403	0.027766	0.055267	0.037693	0.040253	0.113432	Psephochelys_polyosteoderma,Psephoderma_alpinum	
16	1	1.274758	4912	24.560000	1.184123	1.014462	1.000000	2.213768	0.025081	0.018224	0.018153	0.052047	0.027003	0.021740	0.024359	0.015951	0.031973	0.023231	0.023140	0.066347	Psephochelys_polyosteoderma	
