Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List	
0	79	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Ceresiosaurus_calcagnii,Colymbosaurus_trochanterius,Corosaurus_alcovensis,Cryptoclidus_eurymerus,Cyamodus_orientalis,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Glyphoderma_kangi,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Henodus_chelyops,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Keichousaurus_hui,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nichollssaura_borealis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Paraplacodus_broilii,Peloneustes_philarchus,Placodus_gigas,Placodus_inexpectatus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Psephochelys_polyosteoderma,Psephoderma_alpinum,Qianxisaurus_chajiangensis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Serpianosaurus_mirigiolensis,Sinocyamodus_xinpuensis,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Wangosaurus_brevirostris,Wumengosaurus_delicatomandibularis,Yunguisaurus_liae	
1	9	8.171000	912	4.560000	1.133042	0.997354	1.000000	1.559913	0.025175	0.017982	0.019524	0.040765	0.182378	0.144974	0.159878	0.150105	0.205709	0.146934	0.159531	0.333090	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Paraplacodus_broilii,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
2	1	9.692851	1002	5.010000	1.116941	0.994009	1.000000	1.386377	0.024883	0.017467	0.019534	0.038660	0.216346	0.171976	0.189655	0.178062	0.241188	0.169308	0.189340	0.374727	Paraplacodus_broilii	
3	8	5.990000	1559	7.795000	1.141914	0.982905	1.000000	1.773580	0.026502	0.021778	0.019370	0.174807	0.133698	0.106278	0.117203	0.110039	0.158747	0.130453	0.116026	1.047093	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
4	2	0.295000	2021	10.105000	1.246564	0.984110	1.000000	2.063804	0.028041	0.015215	0.019459	0.082131	0.006584	0.005234	0.005772	0.005419	0.008272	0.004488	0.005740	0.024229	Placodus_gigas,Placodus_inexpectatus	
5	1	1.607025	1808	9.040000	1.108803	1.023828	1.000000	1.523541	0.024584	0.017640	0.019345	0.038037	0.035869	0.028513	0.031444	0.029522	0.039507	0.028347	0.031087	0.061126	Placodus_gigas	
6	1	0.450699	1988	9.940000	1.212040	1.055250	1.000000	2.486793	0.027167	0.014547	0.019437	0.085472	0.010060	0.007997	0.008819	0.008280	0.012244	0.006556	0.008760	0.038522	Placodus_inexpectatus	
7	6	5.959000	1539	7.695000	1.010893	1.010581	1.000000	0.875218	0.022567	0.018073	0.019217	0.028845	0.133006	0.105728	0.116597	0.109470	0.134477	0.107695	0.114517	0.171888	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
8	2	2.949000	2140	10.700000	1.133340	1.002777	1.000000	1.536878	0.025112	0.017532	0.019341	0.039415	0.065822	0.052323	0.057702	0.054175	0.074057	0.051701	0.057037	0.116234	Cyamodus_orientalis,Sinocyamodus_xinpuensis	
9	1	8.503355	2071	10.355000	1.087599	0.978503	1.000000	1.432543	0.024098	0.017807	0.019255	0.036650	0.189797	0.150871	0.166381	0.156211	0.204911	0.151422	0.163728	0.311645	Cyamodus_orientalis	
