Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List	
92	1	3.910027	19717	98.585000	29.611028	6.958983	20.496709	44.121583	0.756247	0.222129	0.440405	1.424012	0.094061	0.079299	0.087372	0.041175	2.956945	0.868529	1.721995	5.567926	Attenborosaurus_conybeari	
93	6	33.053000	19715	98.575000	30.430588	7.342439	20.472417	49.804328	0.807581	0.177935	0.437489	2.106312	0.795137	0.670350	0.738586	0.348069	26.692978	5.881299	14.460327	69.619924	Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Liopleurodon_ferox,Luskhan_itilensis,Peloneustes_philarchus,Sachicasaurus_vitae	
94	1	1.193661	19718	98.590000	31.209978	8.213176	20.415556	55.799772	0.797549	0.218659	0.438219	1.654437	0.028715	0.024209	0.026673	0.012570	0.952003	0.261005	0.523085	1.974837	Peloneustes_philarchus	
95	5	1.719000	19734	98.670000	27.168410	6.315192	18.399589	47.141921	0.700477	0.205817	0.390087	1.586946	0.041353	0.034863	0.038412	0.018102	1.204119	0.353799	0.670559	2.727960	Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Liopleurodon_ferox,Luskhan_itilensis,Sachicasaurus_vitae	
96	1	2.307064	19736	98.680000	27.919446	6.332294	18.463916	54.889943	0.720011	0.189192	0.391923	1.885316	0.055500	0.046790	0.051552	0.024295	1.661111	0.436479	0.904190	4.349544	Liopleurodon_ferox	
97	4	30.186000	19741	98.705000	27.186330	6.637638	17.677022	54.646014	0.739272	0.190986	0.370227	2.606054	0.726167	0.612204	0.674521	0.317878	22.315676	5.765106	11.175678	78.666333	Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Luskhan_itilensis,Sachicasaurus_vitae	
98	1	3.457035	19747	98.735000	27.943600	6.498847	17.736460	56.696903	0.731067	0.198758	0.372947	2.164567	0.083164	0.070112	0.077249	0.036405	2.527325	0.687114	1.289290	7.482985	Luskhan_itilensis	
99	3	6.780000	19749	98.745000	27.013493	6.343530	17.410446	45.553656	0.710144	0.077683	0.366918	1.739481	0.163103	0.137506	0.151502	0.071398	4.814775	0.526688	2.487706	11.793679	Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Sachicasaurus_vitae	
100	1	24.883858	19748	98.740000	28.539102	4.354399	17.427859	69.691125	0.805654	0.116005	0.367318	3.825706	0.598617	0.504671	0.556042	0.262043	20.047790	2.886649	9.140279	95.198324	Kronosaurus_queenslandicus	
101	2	0.038000	19761	98.805000	34.696604	7.655419	17.953230	95.773418	0.916835	0.184445	0.378471	3.197113	0.000914	0.000771	0.000849	0.000400	0.034840	0.007009	0.014382	0.121490	Kronosaurus_boyacensis,Sachicasaurus_vitae	
102	1	4.527902	19753	98.765000	29.290382	5.368211	17.549187	78.235897	0.788340	0.141484	0.369731	3.446970	0.108925	0.091831	0.101178	0.047682	3.569524	0.640627	1.674105	15.607544	Sachicasaurus_vitae	
103	1	2.840231	19754	98.770000	30.255332	3.232990	17.644615	81.686791	0.812995	0.101196	0.370708	3.317984	0.068326	0.057603	0.063466	0.029909	2.309093	0.287419	1.052896	9.423842	Kronosaurus_boyacensis	
