Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List	
0	79	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Ceresiosaurus_calcagnii,Colymbosaurus_trochanterius,Corosaurus_alcovensis,Cryptoclidus_eurymerus,Cyamodus_orientalis,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Glyphoderma_kangi,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Henodus_chelyops,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Keichousaurus_hui,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nichollssaura_borealis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Paraplacodus_broilii,Peloneustes_philarchus,Placodus_gigas,Placodus_inexpectatus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Psephochelys_polyosteoderma,Psephoderma_alpinum,Qianxisaurus_chajiangensis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Serpianosaurus_mirigiolensis,Sinocyamodus_xinpuensis,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Wangosaurus_brevirostris,Wumengosaurus_delicatomandibularis,Yunguisaurus_liae	
1	9	4.811000	1014	5.070000	1.116429	0.993375	1.000000	1.558903	0.022203	0.016453	0.017984	0.034910	0.096005	0.077421	0.086928	0.076821	0.106819	0.079157	0.086521	0.167954	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Paraplacodus_broilii,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
2	1	11.020604	1050	5.250000	1.072483	0.981584	1.000000	1.057313	0.021466	0.016284	0.017992	0.030140	0.219920	0.177350	0.199126	0.175976	0.236566	0.179459	0.198277	0.332161	Paraplacodus_broilii	
3	8	0.387000	1436	7.180000	1.072299	1.019544	1.000000	1.358068	0.021410	0.017190	0.017867	0.037565	0.007723	0.006228	0.006993	0.006180	0.008286	0.006652	0.006915	0.014538	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
4	2	2.483000	1934	9.670000	1.138659	1.001585	1.000000	1.586677	0.022586	0.016210	0.017913	0.035488	0.049549	0.039958	0.044864	0.039648	0.056080	0.040249	0.044479	0.088116	Placodus_gigas,Placodus_inexpectatus	
5	1	1.895122	1880	9.400000	1.100758	0.993504	1.000000	1.370386	0.021877	0.016096	0.017891	0.031515	0.037818	0.030497	0.034242	0.030261	0.041460	0.030505	0.033906	0.059725	Placodus_gigas	
6	1	4.175609	1818	9.090000	1.105061	1.146424	1.000000	3.826755	0.022521	0.021454	0.017885	0.166110	0.083326	0.067196	0.075447	0.066676	0.094039	0.089585	0.074679	0.693611	Placodus_inexpectatus	
7	6	12.250000	1443	7.215000	0.993764	0.989369	1.000000	0.719214	0.019820	0.016151	0.017814	0.021695	0.244453	0.197134	0.221339	0.195606	0.242798	0.197851	0.218222	0.265758	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
8	2	0.281000	2176	10.880000	1.231829	1.023153	1.000000	1.984185	0.024447	0.016170	0.017947	0.043972	0.005607	0.004522	0.005077	0.004487	0.006870	0.004544	0.005043	0.012356	Cyamodus_orientalis,Sinocyamodus_xinpuensis	
9	1	4.982937	2033	10.165000	1.129995	0.913535	1.000000	2.096594	0.022559	0.017914	0.017912	0.047064	0.099436	0.080188	0.090034	0.079567	0.112408	0.089262	0.089254	0.234516	Cyamodus_orientalis	
10	1	8.073960	1945	9.725000	1.098086	1.021661	1.000000	1.383976	0.021737	0.016210	0.017890	0.031125	0.161118	0.129931	0.145884	0.128924	0.175505	0.130875	0.144443	0.251304	Sinocyamodus_xinpuensis	
11	4	0.511000	1874	9.370000	1.139173	1.022259	1.000000	1.674922	0.022614	0.016258	0.017905	0.036710	0.010197	0.008223	0.009233	0.008160	0.011556	0.008308	0.009149	0.018759	Glyphoderma_kangi,Henodus_chelyops,Psephochelys_polyosteoderma,Psephoderma_alpinum	
12	1	5.452419	1714	8.570000	1.055527	0.987236	1.000000	1.224576	0.021000	0.016167	0.017868	0.029963	0.108805	0.087744	0.098517	0.087063	0.114502	0.088150	0.097421	0.163371	Henodus_chelyops	
13	3	0.050000	2347	11.735000	1.312437	0.964457	1.000000	3.201576	0.026019	0.018443	0.017993	0.063042	0.000998	0.000805	0.000903	0.000798	0.001301	0.000922	0.000900	0.003152	Glyphoderma_kangi,Psephochelys_polyosteoderma,Psephoderma_alpinum	
14	1	5.779475	2058	10.290000	1.101553	0.994983	1.000000	1.408780	0.022093	0.016434	0.017889	0.037016	0.115331	0.093007	0.104426	0.092286	0.127685	0.094978	0.103392	0.213934	Glyphoderma_kangi	
15	2	0.012000	3143	15.715000	1.580803	0.998813	1.000000	3.353355	0.031406	0.016877	0.018185	0.073947	0.000239	0.000193	0.000217	0.000192	0.000377	0.000203	0.000218	0.000887	Psephochelys_polyosteoderma,Psephoderma_alpinum	
16	1	0.743861	3960	19.800000	2.144954	0.916502	1.000000	5.848703	0.042134	0.014109	0.018585	0.130575	0.014844	0.011971	0.013440	0.011878	0.031342	0.010495	0.013824	0.097130	Psephochelys_polyosteoderma	
17	1	21.611468	2912	14.560000	1.386845	0.917393	1.000000	3.078874	0.027748	0.015679	0.018050	0.068359	0.431263	0.347785	0.390487	0.345089	0.599673	0.338836	0.390087	1.477342	Psephoderma_alpinum	
