Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List	
10	1	4.889470	2780	13.900000	1.035345	0.996262	1.000000	1.233271	0.030926	0.025581	0.027001	0.040112	0.146095	0.124860	0.135429	0.063399	0.151214	0.125078	0.132018	0.196126	Sinocyamodus_xinpuensis	
11	4	1.188000	2564	12.820000	1.012627	1.028528	1.000000	1.227311	0.030250	0.026093	0.026958	0.039369	0.035497	0.030337	0.032905	0.015404	0.035937	0.030998	0.032027	0.046770	Glyphoderma_kangi,Henodus_chelyops,Psephochelys_polyosteoderma,Psephoderma_alpinum	
12	1	9.948518	2570	12.850000	0.999618	1.013481	1.000000	1.020470	0.029942	0.025639	0.026944	0.034731	0.297257	0.254050	0.275554	0.128998	0.297878	0.255068	0.268053	0.345519	Henodus_chelyops	
13	3	4.432000	2864	14.320000	1.041451	0.980749	1.000000	1.319211	0.030962	0.025630	0.027000	0.040692	0.132426	0.113178	0.122758	0.057468	0.137223	0.113591	0.119664	0.180347	Glyphoderma_kangi,Psephochelys_polyosteoderma,Psephoderma_alpinum	
14	1	4.966378	2861	14.305000	1.031414	0.999918	1.000000	1.262166	0.030869	0.025381	0.026955	0.042466	0.148393	0.126824	0.137559	0.064397	0.153305	0.126053	0.133869	0.210904	Glyphoderma_kangi	
15	2	5.379000	3464	17.320000	1.175228	0.963076	1.000000	1.937071	0.034840	0.025690	0.027159	0.057445	0.160722	0.137361	0.148988	0.069747	0.187404	0.138184	0.146086	0.308999	Psephochelys_polyosteoderma,Psephoderma_alpinum	
16	1	1.553443	3557	17.785000	1.252003	0.934261	1.000000	2.411526	0.037370	0.026726	0.027176	0.077385	0.046416	0.039669	0.043027	0.020143	0.058052	0.041518	0.042216	0.120214	Psephochelys_polyosteoderma	
17	1	20.892326	3314	16.570000	1.080809	1.028641	1.000000	1.563862	0.032344	0.025472	0.026982	0.052172	0.624254	0.533516	0.578676	0.270901	0.675733	0.532159	0.563727	1.089989	Psephoderma_alpinum	
18	70	3.240000	15854	79.270000	15.571182	0.967941	15.272808	11.182867	0.466996	0.038571	0.416406	0.426224	0.096810	0.082738	0.089742	0.042012	1.513067	0.124970	1.349154	1.380965	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Ceresiosaurus_calcagnii,Colymbosaurus_trochanterius,Corosaurus_alcovensis,Cryptoclidus_eurymerus,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Keichousaurus_hui,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nichollssaura_borealis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Peloneustes_philarchus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Qianxisaurus_chajiangensis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Serpianosaurus_mirigiolensis,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Wangosaurus_brevirostris,Wumengosaurus_delicatomandibularis,Yunguisaurus_liae	
19	19	1.772000	16215	81.075000	17.485917	16.619532	15.428912	35.286295	0.525077	0.064599	0.421221	1.130653	0.052947	0.045251	0.049081	0.022977	0.930436	0.114469	0.746403	2.003518	Ceresiosaurus_calcagnii,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Keichousaurus_hui,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Qianxisaurus_chajiangensis,Serpianosaurus_mirigiolensis,Wumengosaurus_delicatomandibularis	
20	1	7.932041	16231	81.155000	16.627487	1.250596	15.347662	18.713461	0.498100	0.030775	0.419416	0.611936	0.237006	0.202556	0.219702	0.102851	3.950949	0.244112	3.326823	4.853898	Wumengosaurus_delicatomandibularis	
21	18	4.885000	16812	84.060000	17.722213	1.533983	15.572357	23.923147	0.528817	0.035149	0.425798	0.751423	0.145962	0.124746	0.135305	0.063341	2.583270	0.171701	2.080021	3.670699	Ceresiosaurus_calcagnii,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Keichousaurus_hui,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Qianxisaurus_chajiangensis,Serpianosaurus_mirigiolensis	
22	1	3.401856	16776	83.880000	16.966009	0.878746	15.477895	19.353067	0.508915	0.021534	0.422501	0.683524	0.101646	0.086871	0.094225	0.044110	1.731256	0.073256	1.437286	2.325250	Dactylosaurus_schroederi	
23	17	0.335000	16939	84.695000	17.754000	0.901949	15.570097	25.535056	0.529007	0.013896	0.425850	0.815690	0.010010	0.008555	0.009279	0.004344	0.177217	0.004655	0.142660	0.273256	Ceresiosaurus_calcagnii,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Keichousaurus_hui,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Qianxisaurus_chajiangensis,Serpianosaurus_mirigiolensis	
24	1	15.207542	16960	84.800000	18.151622	1.890744	15.592640	32.109256	0.547843	0.029999	0.426304	1.113879	0.454395	0.388347	0.421218	0.197189	8.331338	0.456216	6.483036	16.939358	Qianxisaurus_chajiangensis	
25	16	0.007000	17022	85.110000	17.277724	1.671822	15.550266	23.089990	0.519322	0.020232	0.425694	0.834370	0.000209	0.000179	0.000194	0.000091	0.003635	0.000142	0.002980	0.005841	Ceresiosaurus_calcagnii,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Keichousaurus_hui,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Serpianosaurus_mirigiolensis	
26	4	1.693000	17075	85.375000	17.976509	15.104267	15.612661	27.541847	0.537954	0.051467	0.427189	0.883832	0.050586	0.043233	0.046893	0.021952	0.910756	0.087133	0.723231	1.496327	Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Serpianosaurus_mirigiolensis	
27	1	0.629454	17093	85.465000	18.787200	1.409334	15.644780	31.032320	0.559376	0.023550	0.429086	0.964850	0.018808	0.016074	0.017435	0.008162	0.352101	0.014823	0.270090	0.607329	Serpianosaurus_mirigiolensis	
28	3	2.763000	17111	85.555000	17.804616	1.302024	15.616229	22.573062	0.533351	0.045051	0.427496	0.769642	0.082557	0.070557	0.076530	0.035826	1.473648	0.124476	1.181170	2.126521	Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus	
29	1	3.013929	17141	85.705000	18.553659	0.432115	15.661974	29.812767	0.554520	0.017767	0.429371	0.922369	0.090055	0.076965	0.083480	0.039080	1.671283	0.053547	1.294094	2.779953	Neusticosaurus_pusillus	
30	2	0.886000	17269	86.345000	21.225856	0.380647	15.844558	43.291947	0.636589	0.019024	0.434900	1.414789	0.026473	0.022625	0.024540	0.011488	0.564018	0.016855	0.385321	1.253503	Neusticosaurus_edwardsii,Neusticosaurus_peyeri	
31	1	1.652217	17264	86.320000	20.927934	0.618350	15.825554	59.784163	0.627963	0.360211	0.434431	1.787685	0.049368	0.042192	0.045763	0.021423	1.037532	0.595146	0.717774	2.953643	Neusticosaurus_peyeri	
32	1	1.879264	17306	86.530000	21.930007	0.623036	15.960975	46.100335	0.652426	0.053618	0.440362	1.460436	0.056152	0.047990	0.052052	0.024368	1.226081	0.100762	0.827557	2.744545	Neusticosaurus_edwardsii	
33	12	0.014000	17101	85.505000	18.277922	1.007561	15.611629	30.680269	0.545618	0.043227	0.427561	0.952614	0.000418	0.000358	0.000388	0.000182	0.007639	0.000605	0.005986	0.013337	Ceresiosaurus_calcagnii,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Keichousaurus_hui,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris	
34	1	1.970344	17112	85.560000	17.184257	1.286745	15.567415	20.006345	0.512346	0.041549	0.426104	0.621412	0.058873	0.050316	0.054575	0.025548	1.009498	0.081866	0.839571	1.224395	Panzhousaurus_rotundirostris	
35	11	0.004000	17250	86.250000	18.775130	1.381179	15.730841	32.005502	0.562020	0.415799	0.431891	1.098436	0.000120	0.000102	0.000111	0.000052	0.002248	0.001663	0.001728	0.004394	Ceresiosaurus_calcagnii,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Keichousaurus_hui,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi	
36	1	12.552899	17311	86.555000	18.908865	1.203539	15.783511	27.653236	0.567320	0.039298	0.432860	0.906155	0.375075	0.320557	0.347690	0.162767	7.121508	0.493302	5.433648	11.374876	Keichousaurus_hui	
37	10	0.017000	17312	86.560000	20.160918	0.964540	15.802669	38.743021	0.597893	0.049137	0.433912	1.161095	0.000508	0.000434	0.000471	0.000220	0.010164	0.000835	0.007376	0.019739	Ceresiosaurus_calcagnii,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi	
38	1	3.745146	17894	89.470000	33.955257	16.123642	17.400969	74.724816	1.025698	0.425865	0.483829	2.751166	0.111903	0.095638	0.103733	0.048561	3.841388	1.594928	1.812011	10.303518	Dianopachysaurus_dingi	
39	9	0.002000	17308	86.540000	19.023591	1.655413	15.722745	37.884309	0.566720	0.029524	0.430421	1.088702	0.000060	0.000051	0.000055	0.000026	0.001133	0.000059	0.000861	0.002177	Ceresiosaurus_calcagnii,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi	
40	2	1.099000	17481	87.405000	22.663302	16.323778	16.100868	49.426974	0.682678	0.437736	0.444217	1.709835	0.032838	0.028065	0.030440	0.014250	0.750264	0.481072	0.488195	1.879108	Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis	
41	1	0.461468	17423	87.115000	20.589220	16.313700	15.887735	40.479159	0.617409	0.020686	0.437166	1.325760	0.013788	0.011784	0.012782	0.005984	0.284915	0.009546	0.201738	0.611796	Dianmeisaurus_gracilis	
42	1	1.806282	17409	87.045000	19.987138	16.395184	15.891458	38.355103	0.598138	0.016933	0.437042	1.224933	0.053971	0.046126	0.050030	0.023421	1.080406	0.030585	0.789422	2.212574	Diandongosaurus_acutidentatus	
43	7	0.000100	17340	86.700000	19.020401	1.207273	15.620356	33.137887	0.568512	0.048625	0.427235	1.038136	0.000003	0.000003	0.000003	0.000001	0.000057	0.000005	0.000043	0.000104	Ceresiosaurus_calcagnii,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi	
44	1	4.681647	17333	86.665000	17.686417	0.854155	15.571439	23.703649	0.529614	0.034811	0.425821	0.743394	0.139886	0.119553	0.129672	0.060705	2.479464	0.162975	1.993542	3.480307	Nothosaurus_marchicus	
45	6	0.014000	17375	86.875000	19.289554	1.232146	15.610993	32.884482	0.575985	0.037159	0.426737	1.013450	0.000418	0.000358	0.000388	0.000182	0.008064	0.000520	0.005974	0.014188	Ceresiosaurus_calcagnii,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Nothosaurus_giganteus,Nothosaurus_youngi	
46	1	2.623281	17350	86.750000	17.938333	1.298846	15.569416	23.903989	0.537059	0.041015	0.425189	0.763596	0.078383	0.066989	0.072660	0.034015	1.408857	0.107595	1.115391	2.003128	Nothosaurus_giganteus	
47	5	5.583000	17366	86.830000	17.515858	1.467595	15.431585	22.646688	0.523923	0.042430	0.421949	0.720329	0.166818	0.142570	0.154638	0.072392	2.925062	0.236888	2.355744	4.021595	Ceresiosaurus_calcagnii,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Nothosaurus_youngi	
48	3	0.109000	17465	87.325000	21.297024	15.166788	15.591559	46.038830	0.637968	0.058771	0.426385	1.513479	0.003257	0.002783	0.003019	0.001413	0.069539	0.006406	0.046476	0.164969	Ceresiosaurus_calcagnii,Lariosaurus_balsami,Lariosaurus_valceresii	
49	1	3.556567	17424	87.120000	18.370920	0.983271	15.441653	29.533279	0.548296	0.056589	0.421949	1.020468	0.106269	0.090822	0.098510	0.046116	1.950052	0.201263	1.500691	3.629361	Lariosaurus_balsami	
50	2	0.712000	17538	87.690000	22.101802	1.127007	15.764705	43.409479	0.661800	0.027648	0.432143	1.386864	0.021274	0.018182	0.019721	0.009232	0.471201	0.019686	0.307686	0.987447	Ceresiosaurus_calcagnii,Lariosaurus_valceresii	
51	1	1.835571	17543	87.715000	20.592567	1.825489	15.607688	40.834086	0.612480	0.030001	0.427659	1.250154	0.054846	0.046874	0.050842	0.023801	1.124250	0.055068	0.784999	2.294747	Lariosaurus_valceresii	
52	1	1.476360	17526	87.630000	20.227642	1.497114	15.525841	39.364554	0.609688	0.021993	0.424198	1.346684	0.044113	0.037701	0.040892	0.019143	0.900119	0.032470	0.626269	1.988191	Ceresiosaurus_calcagnii	
53	2	3.245000	17468	87.340000	20.017973	0.639201	15.578391	36.059003	0.600630	0.013709	0.427132	1.175242	0.096959	0.082866	0.089880	0.042076	1.949045	0.044487	1.386043	3.813660	Lariosaurus_xingyiensis,Nothosaurus_youngi	
54	1	3.609197	17478	87.390000	19.784169	0.874037	15.587790	34.122837	0.590219	0.030476	0.427216	1.066051	0.107841	0.092166	0.099968	0.046799	2.130216	0.109993	1.541907	3.847587	Lariosaurus_xingyiensis	
55	1	8.435141	17451	87.255000	19.239109	1.429900	15.474873	35.382154	0.574187	0.030846	0.422962	1.075307	0.252038	0.215404	0.233637	0.109374	4.843347	0.260194	3.567746	9.070363	Nothosaurus_youngi	
56	51	3.361000	17037	85.185000	34.221011	16.046052	18.395027	47.486200	1.058706	0.401494	0.517578	1.777991	0.100425	0.085828	0.093093	0.043580	3.558309	1.349422	1.739579	5.975829	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Colymbosaurus_trochanterius,Corosaurus_alcovensis,Cryptoclidus_eurymerus,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Nichollssaura_borealis,Peloneustes_philarchus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Wangosaurus_brevirostris,Yunguisaurus_liae	
57	1	3.456936	17065	85.325000	37.480409	15.009342	18.464878	89.083869	1.163540	0.455983	0.520243	3.267842	0.103292	0.088278	0.095750	0.044824	4.022283	1.576304	1.798447	11.296722	Corosaurus_alcovensis	
58	50	9.228000	19561	97.805000	83.793604	14.873896	67.359272	109.746063	2.656249	0.691757	1.755556	6.579460	0.275729	0.235651	0.255597	0.119655	24.511866	6.383536	16.200267	60.715253	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Colymbosaurus_trochanterius,Cryptoclidus_eurymerus,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Nichollssaura_borealis,Peloneustes_philarchus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Wangosaurus_brevirostris,Yunguisaurus_liae	
59	1	4.313477	19433	97.165000	88.261817	12.266684	62.654335	177.252971	2.786577	0.465231	1.626887	6.452638	0.128885	0.110151	0.119475	0.055931	12.019838	2.006763	7.017541	27.833304	Wangosaurus_brevirostris	
60	49	2.264000	19470	97.350000	76.688462	12.524140	62.967838	90.515815	2.412132	0.316355	1.638849	3.355961	0.067647	0.057815	0.062708	0.029356	5.461068	0.716227	3.710355	7.597896	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Colymbosaurus_trochanterius,Cryptoclidus_eurymerus,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Nichollssaura_borealis,Peloneustes_philarchus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Yunguisaurus_liae	
61	1	6.369113	19477	97.385000	80.338324	13.543457	63.536158	125.895665	2.526352	0.462627	1.653170	4.481772	0.190306	0.162645	0.176412	0.082585	16.090624	2.946525	10.529226	28.544914	Yunguisaurus_liae	
