Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List	
0	79	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Ceresiosaurus_calcagnii,Colymbosaurus_trochanterius,Corosaurus_alcovensis,Cryptoclidus_eurymerus,Cyamodus_orientalis,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Glyphoderma_kangi,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Henodus_chelyops,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Keichousaurus_hui,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nichollssaura_borealis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Paraplacodus_broilii,Peloneustes_philarchus,Placodus_gigas,Placodus_inexpectatus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Psephochelys_polyosteoderma,Psephoderma_alpinum,Qianxisaurus_chajiangensis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Serpianosaurus_mirigiolensis,Sinocyamodus_xinpuensis,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Wangosaurus_brevirostris,Wumengosaurus_delicatomandibularis,Yunguisaurus_liae	
1	9	2.337000	1828	9.140000	1.929819	0.974184	1.000000	4.426521	0.054968	0.024931	0.026739	0.135168	0.066360	0.057623	0.061405	0.028046	0.128461	0.058265	0.062490	0.315888	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Paraplacodus_broilii,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
2	1	3.486622	802	4.010000	1.066585	1.007783	1.000000	1.023265	0.030235	0.024054	0.026211	0.031584	0.099004	0.085969	0.091611	0.041842	0.105419	0.083867	0.091390	0.110122	Paraplacodus_broilii	
3	8	1.003000	2786	13.930000	1.187804	0.986938	1.000000	2.185248	0.034193	0.024379	0.025615	0.084788	0.028481	0.024731	0.026354	0.012037	0.034296	0.024453	0.025692	0.085042	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
4	2	0.223000	3117	15.585000	1.226176	0.981022	1.000000	2.325806	0.034958	0.022524	0.025694	0.074749	0.006332	0.005498	0.005859	0.002676	0.007796	0.005023	0.005730	0.016669	Placodus_gigas,Placodus_inexpectatus	
5	1	5.473118	2908	14.540000	1.141509	0.549580	1.000000	10.913567	0.033872	0.067601	0.025591	0.500273	0.155412	0.134949	0.143806	0.065681	0.185383	0.369989	0.140063	2.738052	Placodus_gigas	
6	1	2.984720	3054	15.270000	1.137707	1.000658	1.000000	1.883746	0.032353	0.023241	0.025669	0.059209	0.084753	0.073593	0.078424	0.035819	0.096563	0.069368	0.076613	0.176722	Placodus_inexpectatus	
7	6	6.353000	2849	14.245000	0.929501	1.006444	1.000000	0.796685	0.026484	0.024243	0.025192	0.027578	0.180397	0.156644	0.166925	0.076240	0.168255	0.154013	0.160045	0.175201	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
8	2	2.318000	3349	16.745000	1.029287	0.960547	1.000000	1.619346	0.029315	0.024504	0.025254	0.047321	0.065821	0.057154	0.060905	0.027818	0.067951	0.056799	0.058539	0.109691	Cyamodus_orientalis,Sinocyamodus_xinpuensis	
9	1	5.265719	3300	16.500000	0.991682	1.007316	1.000000	1.168233	0.028436	0.024519	0.025211	0.040769	0.149523	0.129835	0.138357	0.063192	0.149735	0.129108	0.132757	0.214680	Cyamodus_orientalis	
10	1	7.024350	3315	16.575000	0.988353	1.017493	1.000000	1.236677	0.028313	0.024126	0.025217	0.044015	0.199460	0.173197	0.184565	0.084297	0.198882	0.169469	0.177133	0.309173	Sinocyamodus_xinpuensis	
