Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List	
10	1	9.792758	3398	16.990000	0.980294	0.981418	1.000000	1.246917	0.017313	0.013648	0.014493	0.028368	0.171874	0.130229	0.149183	0.119205	0.169539	0.133648	0.141922	0.277802	Sinocyamodus_xinpuensis	
11	4	3.385000	3169	15.845000	0.958454	0.993592	1.000000	1.125381	0.016927	0.012507	0.014499	0.026627	0.059411	0.045016	0.051567	0.041205	0.057296	0.042338	0.049079	0.090134	Glyphoderma_kangi,Henodus_chelyops,Psephochelys_polyosteoderma,Psephoderma_alpinum	
12	1	11.899797	3180	15.900000	0.937695	1.007560	1.000000	0.835662	0.016468	0.013452	0.014491	0.019020	0.208855	0.158250	0.181282	0.144853	0.195964	0.160076	0.172440	0.226337	Henodus_chelyops	
13	3	8.421000	3499	17.495000	1.001404	1.014368	1.000000	1.311559	0.017537	0.013107	0.014534	0.025550	0.147798	0.111987	0.128286	0.102507	0.147678	0.110370	0.122387	0.215154	Glyphoderma_kangi,Psephochelys_polyosteoderma,Psephoderma_alpinum	
14	1	5.326644	3493	17.465000	1.001985	0.971490	1.000000	1.344018	0.017629	0.013494	0.014531	0.028615	0.093489	0.070837	0.081146	0.064840	0.093905	0.071878	0.077404	0.152420	Glyphoderma_kangi	
15	2	0.075000	4314	21.570000	1.277879	1.024801	1.000000	2.492726	0.022271	0.014039	0.014729	0.048414	0.001316	0.000997	0.001143	0.000913	0.001670	0.001053	0.001105	0.003631	Psephochelys_polyosteoderma,Psephoderma_alpinum	
16	1	5.013522	4181	20.905000	1.182062	0.917275	1.000000	2.599620	0.020900	0.014662	0.014696	0.055676	0.087993	0.066673	0.076376	0.061028	0.104783	0.073508	0.073679	0.279135	Psephochelys_polyosteoderma	
17	1	17.541687	3953	19.765000	1.078432	1.127572	1.000000	3.199905	0.018914	0.014118	0.014586	0.052485	0.307877	0.233279	0.267230	0.213530	0.331790	0.247650	0.255872	0.920676	Psephoderma_alpinum	
18	70	1.550000	16707	83.535000	22.296215	0.970399	22.111260	14.331739	0.392157	0.011375	0.335641	0.401878	0.027204	0.020613	0.023613	0.018868	0.607843	0.017632	0.520243	0.622911	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Ceresiosaurus_calcagnii,Colymbosaurus_trochanterius,Corosaurus_alcovensis,Cryptoclidus_eurymerus,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Keichousaurus_hui,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nichollssaura_borealis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Peloneustes_philarchus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Qianxisaurus_chajiangensis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Serpianosaurus_mirigiolensis,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Wangosaurus_brevirostris,Wumengosaurus_delicatomandibularis,Yunguisaurus_liae	
19	19	6.544000	16912	84.560000	23.746061	1.026455	22.193611	26.449036	0.419269	0.023795	0.337693	0.600573	0.114855	0.087026	0.099691	0.079658	2.743694	0.155715	2.209865	3.930151	Ceresiosaurus_calcagnii,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Keichousaurus_hui,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Qianxisaurus_chajiangensis,Serpianosaurus_mirigiolensis,Wumengosaurus_delicatomandibularis	
20	1	8.253061	16918	84.590000	24.062911	0.293634	22.189881	32.276838	0.423897	0.027657	0.337369	0.686622	0.144851	0.109754	0.125727	0.100462	3.498444	0.228255	2.784326	5.666736	Wumengosaurus_delicatomandibularis	
21	18	0.004000	17057	85.285000	24.480896	1.357686	22.215498	35.020044	0.428970	0.029473	0.338086	0.730878	0.000070	0.000053	0.000061	0.000049	0.001716	0.000118	0.001352	0.002924	Ceresiosaurus_calcagnii,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Keichousaurus_hui,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Qianxisaurus_chajiangensis,Serpianosaurus_mirigiolensis	
22	1	8.804486	17070	85.350000	23.966884	0.648171	22.205123	28.796108	0.422082	0.309257	0.337646	0.649707	0.154529	0.117087	0.134128	0.107175	3.716219	2.722845	2.972803	5.720337	Dactylosaurus_schroederi	
23	17	2.531000	17172	85.860000	23.789487	1.033393	22.160136	29.971090	0.416331	0.286837	0.337440	0.597731	0.044422	0.033659	0.038557	0.030809	1.053733	0.725985	0.854060	1.512858	Ceresiosaurus_calcagnii,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Keichousaurus_hui,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Qianxisaurus_chajiangensis,Serpianosaurus_mirigiolensis	
24	1	21.365276	17191	85.955000	24.103892	20.187949	22.189881	31.029511	0.427945	0.272238	0.337630	0.757753	0.374986	0.284127	0.325479	0.260074	9.143158	5.816449	7.213567	16.189601	Qianxisaurus_chajiangensis	
25	16	1.582000	17408	87.040000	24.822484	21.702923	22.258238	35.664012	0.436418	0.288092	0.338271	0.757898	0.027766	0.021038	0.024100	0.019257	0.690414	0.455761	0.535145	1.198994	Ceresiosaurus_calcagnii,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Keichousaurus_hui,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Serpianosaurus_mirigiolensis	
26	4	0.445000	17465	87.325000	24.664204	20.769661	22.237797	30.892449	0.433136	0.288212	0.337971	0.632970	0.007810	0.005918	0.006779	0.005417	0.192746	0.128254	0.150397	0.281671	Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Serpianosaurus_mirigiolensis	
27	1	3.430068	17457	87.285000	24.116130	21.168375	22.182326	26.820150	0.424417	0.301430	0.337425	0.612227	0.060202	0.045615	0.052254	0.041753	1.455779	1.033927	1.157390	2.099981	Serpianosaurus_mirigiolensis	
28	3	4.115000	17483	87.415000	24.729272	21.536793	22.162607	34.894727	0.440244	0.303626	0.337598	0.832535	0.072223	0.054723	0.062688	0.050091	1.811602	1.249421	1.389215	3.425880	Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus	
29	1	1.909316	17487	87.435000	25.357312	21.683264	22.225620	37.817900	0.446803	0.277104	0.338014	0.827837	0.033511	0.025391	0.029087	0.023242	0.853088	0.529079	0.645375	1.580602	Neusticosaurus_pusillus	
30	2	0.458000	17600	88.000000	28.966788	21.432564	22.430716	53.978489	0.505504	0.277189	0.341992	1.007594	0.008038	0.006091	0.006977	0.005575	0.231521	0.126953	0.156632	0.461478	Neusticosaurus_edwardsii,Neusticosaurus_peyeri	
31	1	2.800487	17580	87.900000	26.515818	21.381270	22.284653	41.290967	0.466905	0.294359	0.339187	0.894474	0.049152	0.037242	0.042663	0.034090	1.307560	0.824348	0.949890	2.504962	Neusticosaurus_peyeri	
32	1	3.790025	17598	87.990000	27.963496	21.366463	22.407147	60.185302	0.491233	0.344825	0.341016	1.259342	0.066519	0.050402	0.057737	0.046135	1.861787	1.306895	1.292459	4.772939	Neusticosaurus_edwardsii	
33	12	0.942000	17577	87.885000	26.121980	21.007215	22.409958	40.071400	0.460286	0.309457	0.341207	0.881959	0.016533	0.012527	0.014350	0.011467	0.433589	0.291509	0.321417	0.830805	Ceresiosaurus_calcagnii,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Keichousaurus_hui,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris	
34	1	1.647181	17577	87.885000	25.545341	21.658462	22.407147	34.276356	0.449595	0.318633	0.340979	0.837697	0.028910	0.021905	0.025093	0.020051	0.740565	0.524846	0.561654	1.379838	Panzhousaurus_rotundirostris	
35	11	0.558000	17742	88.710000	32.295077	20.330502	22.929322	66.792096	0.570781	0.271565	0.349664	1.393594	0.009794	0.007421	0.008501	0.006792	0.318496	0.151533	0.195113	0.777625	Ceresiosaurus_calcagnii,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Keichousaurus_hui,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi	
36	1	9.786415	17654	88.270000	24.408449	21.401810	22.358476	25.936687	0.433420	0.297787	0.340061	0.714840	0.171763	0.130145	0.149086	0.119127	4.241632	2.914267	3.327977	6.995716	Keichousaurus_hui	
37	10	0.008000	17683	88.415000	25.936717	21.663314	22.419061	39.571477	0.453597	0.297724	0.341167	0.748820	0.000140	0.000106	0.000122	0.000097	0.003629	0.002382	0.002729	0.005991	Ceresiosaurus_calcagnii,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi	
38	1	1.759724	17728	88.640000	27.191876	20.275329	22.595538	45.525965	0.480947	0.289529	0.343498	0.966369	0.030885	0.023402	0.026808	0.021421	0.846333	0.509491	0.604461	1.700542	Dianopachysaurus_dingi	
39	9	0.041000	17698	88.490000	26.166600	21.784979	22.351190	42.578394	0.456337	0.280732	0.340208	0.789310	0.000720	0.000545	0.000625	0.000499	0.018710	0.011510	0.013949	0.032362	Ceresiosaurus_calcagnii,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi	
40	2	0.005000	17770	88.850000	30.434766	20.281897	22.655658	62.053929	0.530513	0.268505	0.346083	1.174293	0.000088	0.000066	0.000076	0.000061	0.002653	0.001343	0.001730	0.005871	Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis	
41	1	0.531043	17751	88.755000	28.117423	22.149299	22.521265	56.273366	0.495315	0.256319	0.343432	1.533688	0.009320	0.007062	0.008090	0.006464	0.263033	0.136117	0.182377	0.814454	Dianmeisaurus_gracilis	
42	1	0.075197	17792	88.960000	31.476219	21.518408	22.723032	64.768766	0.549936	0.289797	0.347111	1.239290	0.001320	0.001000	0.001146	0.000915	0.041354	0.021792	0.026102	0.093191	Diandongosaurus_acutidentatus	
43	7	0.833000	17717	88.585000	25.738813	21.027476	22.348081	36.824994	0.454040	0.310632	0.340481	0.865878	0.014620	0.011078	0.012690	0.010140	0.378215	0.258757	0.283621	0.721277	Ceresiosaurus_calcagnii,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi	
44	1	1.109369	17715	88.575000	24.731040	21.393960	22.276410	34.175346	0.435433	0.307489	0.338285	0.707410	0.019471	0.014753	0.016900	0.013504	0.483056	0.341119	0.375283	0.784779	Nothosaurus_marchicus	
45	6	0.673000	17765	88.825000	26.656667	21.183763	22.304910	43.176631	0.470118	0.289504	0.339734	1.017347	0.011812	0.008950	0.010252	0.008192	0.316389	0.194837	0.228641	0.684675	Ceresiosaurus_calcagnii,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Nothosaurus_giganteus,Nothosaurus_youngi	
46	1	2.362135	17736	88.680000	25.586771	21.585592	22.274113	38.496923	0.448149	0.292975	0.338502	0.743979	0.041458	0.031413	0.035985	0.028754	1.058589	0.692047	0.799587	1.757379	Nothosaurus_giganteus	
47	5	1.864000	17768	88.840000	25.017248	20.168141	22.010827	38.753008	0.444238	0.268097	0.335232	0.955121	0.032715	0.024788	0.028396	0.022690	0.828061	0.499732	0.624872	1.780346	Ceresiosaurus_calcagnii,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Nothosaurus_youngi	
48	3	0.031000	17856	89.280000	30.313116	20.946613	22.220978	67.179011	0.535496	0.271859	0.338376	1.378339	0.000544	0.000412	0.000472	0.000377	0.016600	0.008428	0.010490	0.042729	Ceresiosaurus_calcagnii,Lariosaurus_balsami,Lariosaurus_valceresii	
49	1	1.185174	17841	89.205000	25.974590	20.649430	21.989709	41.688748	0.456951	0.306426	0.334946	0.843209	0.020801	0.015761	0.018055	0.014427	0.541566	0.363168	0.396969	0.999350	Lariosaurus_balsami	
50	2	0.967000	17899	89.495000	29.327765	24.639426	22.116889	76.699644	0.521135	0.219221	0.337249	1.831512	0.016972	0.012860	0.014731	0.011771	0.503937	0.211987	0.326120	1.771072	Ceresiosaurus_calcagnii,Lariosaurus_valceresii	
51	1	4.032485	17899	89.495000	27.237780	20.933575	22.015383	53.461869	0.486009	0.267936	0.335197	1.238904	0.070775	0.053626	0.061431	0.049086	1.959823	1.080446	1.351678	4.995862	Lariosaurus_valceresii	
52	1	2.870971	17888	89.440000	27.127770	20.245271	21.938946	47.582580	0.485425	0.253814	0.334056	1.322496	0.050389	0.038180	0.043736	0.034948	1.393642	0.728693	0.959066	3.796847	Ceresiosaurus_calcagnii	
53	2	7.776000	17863	89.315000	26.294860	21.590694	22.021483	43.711809	0.470813	0.328226	0.335421	1.327751	0.136478	0.103409	0.118460	0.094655	3.661042	2.552287	2.608231	10.324593	Lariosaurus_xingyiensis,Nothosaurus_youngi	
54	1	4.377986	17838	89.190000	26.737695	21.575009	22.047683	43.729121	0.472393	0.291198	0.335914	0.921520	0.076839	0.058221	0.066694	0.053292	2.068128	1.274861	1.470628	4.034402	Lariosaurus_xingyiensis	
55	1	6.677658	17831	89.155000	26.351455	20.507863	22.000704	57.328985	0.473056	0.354732	0.335453	1.890596	0.117201	0.088803	0.101727	0.081285	3.158904	2.368778	2.240041	12.624752	Nothosaurus_youngi	
56	51	5.848000	17257	86.285000	26.683157	0.977324	23.098799	37.390811	0.469939	0.288677	0.351204	0.737809	0.102639	0.077770	0.089088	0.071186	2.748206	1.688185	2.053838	4.314705	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Colymbosaurus_trochanterius,Corosaurus_alcovensis,Cryptoclidus_eurymerus,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Nichollssaura_borealis,Peloneustes_philarchus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Wangosaurus_brevirostris,Yunguisaurus_liae	
57	1	6.515473	17272	86.360000	26.582460	21.565158	23.092287	38.828264	0.469385	0.275835	0.351311	0.882178	0.114354	0.086646	0.099257	0.079311	3.058266	1.797197	2.288956	5.747804	Corosaurus_alcovensis	
58	50	8.823000	18129	90.645000	62.219615	21.352269	26.126741	137.058868	1.112182	0.344772	0.409341	2.916780	0.154854	0.117333	0.134410	0.107400	9.812781	3.041927	3.611616	25.734752	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Colymbosaurus_trochanterius,Cryptoclidus_eurymerus,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Nichollssaura_borealis,Peloneustes_philarchus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Wangosaurus_brevirostris,Yunguisaurus_liae	
59	1	3.038303	17987	89.935000	40.091975	21.565973	24.754227	89.148931	0.709323	0.297237	0.381887	1.762293	0.053326	0.040405	0.046286	0.036984	2.155137	0.903095	1.160289	5.354381	Wangosaurus_brevirostris	
60	49	10.057000	17904	89.520000	27.915532	22.388199	24.086160	39.788329	0.496466	0.322548	0.369060	0.903263	0.176512	0.133743	0.153208	0.122421	4.992955	3.243864	3.711636	9.084116	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Colymbosaurus_trochanterius,Cryptoclidus_eurymerus,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Nichollssaura_borealis,Peloneustes_philarchus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Yunguisaurus_liae	
61	1	3.279074	17958	89.790000	32.035517	22.345256	24.367098	54.790044	0.564363	0.297696	0.375117	1.070485	0.057552	0.043607	0.049953	0.039915	1.850588	0.976169	1.230036	3.510198	Yunguisaurus_liae	
