Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List	
10	1	5.353140	4017	20.085000	0.944842	1.004081	1.000000	1.206806	0.017823	0.015464	0.016363	0.024325	0.101638	0.082249	0.092711	0.055487	0.095411	0.082779	0.087591	0.130215	Sinocyamodus_xinpuensis	
11	4	3.746000	3775	18.875000	0.905824	1.021030	1.000000	0.984386	0.017191	0.015209	0.016344	0.022655	0.071124	0.057556	0.064877	0.038828	0.064399	0.056974	0.061223	0.084865	Glyphoderma_kangi,Henodus_chelyops,Psephochelys_polyosteoderma,Psephoderma_alpinum	
12	1	4.254092	3854	19.270000	0.931498	1.000252	1.000000	1.124223	0.017627	0.016014	0.016379	0.024010	0.080771	0.065363	0.073677	0.044095	0.074987	0.068125	0.069678	0.102139	Henodus_chelyops	
13	3	0.277000	4327	21.635000	1.048866	1.015504	1.000000	1.873732	0.019838	0.017105	0.016431	0.041543	0.005259	0.004256	0.004797	0.002871	0.005495	0.004738	0.004551	0.011507	Glyphoderma_kangi,Psephochelys_polyosteoderma,Psephoderma_alpinum	
14	1	2.605484	4103	20.515000	0.938092	1.013941	1.000000	1.099726	0.017734	0.015811	0.016363	0.023504	0.049469	0.040032	0.045124	0.027007	0.046206	0.041195	0.042634	0.061239	Glyphoderma_kangi	
15	2	3.995000	4762	23.810000	1.099488	1.027698	1.000000	1.938940	0.020715	0.015971	0.016469	0.040099	0.075852	0.061382	0.069189	0.041409	0.082757	0.063803	0.065792	0.160194	Psephochelys_polyosteoderma,Psephoderma_alpinum	
16	1	2.462839	4748	23.740000	1.111346	0.988700	1.000000	2.551252	0.021018	0.015207	0.016454	0.048031	0.046761	0.037841	0.042654	0.025528	0.051765	0.037452	0.040524	0.118292	Psephochelys_polyosteoderma	
17	1	18.313730	4617	23.085000	0.995752	1.006091	1.000000	1.422182	0.018772	0.015780	0.016365	0.028394	0.347716	0.281384	0.317175	0.189826	0.343794	0.288998	0.299695	0.519991	Psephoderma_alpinum	
18	70	0.710000	15883	79.415000	20.514948	1.051852	20.474197	14.381008	0.388858	0.015560	0.351096	0.370166	0.013481	0.010909	0.012296	0.007359	0.276089	0.011048	0.249278	0.262818	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Ceresiosaurus_calcagnii,Colymbosaurus_trochanterius,Corosaurus_alcovensis,Cryptoclidus_eurymerus,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Keichousaurus_hui,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nichollssaura_borealis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Peloneustes_philarchus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Qianxisaurus_chajiangensis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Serpianosaurus_mirigiolensis,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Wangosaurus_brevirostris,Wumengosaurus_delicatomandibularis,Yunguisaurus_liae	
19	19	3.553000	16420	82.100000	23.439963	0.743636	20.761753	35.482857	0.446175	0.014422	0.356445	0.758814	0.067459	0.054591	0.061534	0.036828	1.585258	0.051241	1.266449	2.696066	Ceresiosaurus_calcagnii,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Keichousaurus_hui,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Qianxisaurus_chajiangensis,Serpianosaurus_mirigiolensis,Wumengosaurus_delicatomandibularis	
20	1	2.453144	16465	82.325000	22.966494	1.593260	20.657958	33.422769	0.436280	0.023144	0.355653	0.741114	0.046577	0.037692	0.042486	0.025427	1.070258	0.056774	0.872467	1.818059	Wumengosaurus_delicatomandibularis	
21	18	0.073000	16458	82.290000	23.528350	2.161026	20.509974	45.315953	0.443912	0.025548	0.353105	0.906684	0.001386	0.001122	0.001264	0.000757	0.032406	0.001865	0.025777	0.066188	Ceresiosaurus_calcagnii,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Keichousaurus_hui,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Qianxisaurus_chajiangensis,Serpianosaurus_mirigiolensis	
22	1	0.926763	16438	82.190000	21.882395	0.869360	20.426436	26.809879	0.415629	0.016612	0.351200	0.592720	0.017596	0.014239	0.016051	0.009606	0.385189	0.015395	0.325479	0.549311	Dactylosaurus_schroederi	
23	17	0.021000	16460	82.300000	22.572291	0.818344	20.402418	33.937905	0.427830	0.020298	0.351062	0.721019	0.000399	0.000323	0.000364	0.000218	0.008984	0.000426	0.007372	0.015141	Ceresiosaurus_calcagnii,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Keichousaurus_hui,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Qianxisaurus_chajiangensis,Serpianosaurus_mirigiolensis	
24	1	18.536711	16477	82.385000	22.303609	1.474840	20.360290	31.230247	0.428342	0.011454	0.350052	0.763785	0.351950	0.284810	0.321037	0.192138	7.940058	0.212311	6.488807	14.158062	Qianxisaurus_chajiangensis	
25	16	0.214000	16498	82.490000	22.627729	1.498442	20.317155	32.662388	0.427338	0.033023	0.350117	0.659977	0.004063	0.003288	0.003706	0.002218	0.091450	0.007067	0.074925	0.141235	Ceresiosaurus_calcagnii,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Keichousaurus_hui,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Serpianosaurus_mirigiolensis	
26	4	0.633000	16552	82.760000	22.170672	1.982832	20.125999	35.743737	0.421044	0.000860	0.346106	0.784905	0.012019	0.009726	0.010963	0.006561	0.266521	0.000544	0.219085	0.496845	Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Serpianosaurus_mirigiolensis	
27	1	4.371044	16535	82.675000	21.696504	0.605716	20.121163	29.164423	0.414070	0.038027	0.346115	0.732694	0.082991	0.067160	0.075702	0.045307	1.809918	0.166219	1.512886	3.202638	Serpianosaurus_mirigiolensis	
28	3	0.099000	16647	83.235000	24.536371	0.224524	20.214691	46.390365	0.464902	0.034958	0.347548	0.939831	0.001880	0.001521	0.001715	0.001026	0.046025	0.003461	0.034407	0.093043	Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus	
29	1	6.523049	16605	83.025000	22.302101	18.363387	20.069882	43.298489	0.431633	0.387982	0.344659	1.829173	0.123851	0.100224	0.112973	0.067613	2.815561	2.530828	2.248231	11.931788	Neusticosaurus_pusillus	
30	2	0.608000	16733	83.665000	24.997473	0.921505	20.240653	43.642517	0.486878	0.370951	0.349033	1.923818	0.011544	0.009342	0.010530	0.006302	0.296022	0.225538	0.212212	1.169681	Neusticosaurus_edwardsii,Neusticosaurus_peyeri	
31	1	7.646172	16685	83.425000	23.324487	1.276795	20.037619	38.163854	0.458284	0.397029	0.344491	1.985237	0.145175	0.117481	0.132424	0.079255	3.504119	3.035755	2.634036	15.179461	Neusticosaurus_peyeri	
32	1	5.871862	16706	83.530000	23.993520	18.577073	20.133018	51.661329	0.464218	0.347697	0.346291	1.797542	0.111487	0.090219	0.101695	0.060863	2.725826	2.041626	2.033372	10.554920	Neusticosaurus_edwardsii	
33	12	0.025000	16567	82.835000	23.033681	1.842512	20.315131	40.580525	0.433818	0.007964	0.350084	0.769939	0.000475	0.000384	0.000433	0.000259	0.010845	0.000199	0.008752	0.019248	Ceresiosaurus_calcagnii,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Keichousaurus_hui,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris	
34	1	0.351973	16567	82.835000	22.228915	0.544656	20.292604	29.578973	0.420967	0.017373	0.349108	0.618725	0.006683	0.005408	0.006096	0.003648	0.148169	0.006115	0.122877	0.217775	Panzhousaurus_rotundirostris	
35	11	0.111000	16973	84.865000	33.015982	1.791677	21.303551	78.868553	0.624153	0.015347	0.366750	1.600661	0.002108	0.001705	0.001922	0.001151	0.069281	0.001704	0.040709	0.177673	Ceresiosaurus_calcagnii,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Keichousaurus_hui,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi	
36	1	9.494923	16667	83.335000	22.279994	1.340463	20.298192	30.872184	0.428218	0.047099	0.349079	0.911441	0.180277	0.145886	0.164443	0.098417	4.065895	0.447204	3.314480	8.654063	Keichousaurus_hui	
37	10	0.018000	16729	83.645000	25.900752	1.261619	20.435405	54.306716	0.487666	0.031411	0.351763	1.118999	0.000342	0.000277	0.000312	0.000187	0.008778	0.000565	0.006332	0.020142	Ceresiosaurus_calcagnii,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi	
38	1	2.219721	16984	84.920000	28.128847	1.707097	21.151300	50.031331	0.531994	0.021731	0.364555	1.007610	0.042145	0.034105	0.038443	0.023008	1.180879	0.048238	0.809211	2.236613	Dianopachysaurus_dingi	
39	9	0.000100	16774	83.870000	23.392124	1.220416	19.801106	40.953832	0.440021	0.023204	0.339139	0.786877	0.000002	0.000002	0.000002	0.000001	0.000044	0.000002	0.000034	0.000079	Ceresiosaurus_calcagnii,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi	
40	2	0.000100	16887	84.435000	25.539336	0.477626	20.037407	47.141256	0.485834	0.008967	0.344866	1.015277	0.000002	0.000002	0.000002	0.000001	0.000049	0.000001	0.000034	0.000102	Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis	
41	1	1.025969	16881	84.405000	23.510312	1.204752	19.952903	36.795941	0.443946	0.009840	0.342869	0.739698	0.019480	0.015764	0.017769	0.010634	0.455475	0.010095	0.351773	0.758907	Dianmeisaurus_gracilis	
42	1	3.100069	16870	84.350000	23.443813	0.834111	19.890230	38.883673	0.446274	0.291676	0.341062	0.941075	0.058860	0.047632	0.053690	0.032133	1.383480	0.904216	1.057317	2.917398	Diandongosaurus_acutidentatus	
43	7	0.966000	16877	84.385000	20.772139	1.437055	18.972323	27.606848	0.394275	0.030572	0.322735	0.610619	0.018341	0.014842	0.016730	0.010013	0.380870	0.029532	0.311762	0.589858	Ceresiosaurus_calcagnii,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi	
44	1	6.765329	16885	84.425000	20.870007	0.707593	18.999381	29.542024	0.398420	0.021575	0.323505	0.756973	0.128451	0.103947	0.117169	0.070124	2.695439	0.145963	2.188615	5.121168	Nothosaurus_marchicus	
45	6	1.629000	16932	84.660000	20.425096	0.697605	18.687531	25.334980	0.387987	0.035742	0.316569	0.581244	0.030929	0.025029	0.028213	0.016885	0.632032	0.058224	0.515691	0.946846	Ceresiosaurus_calcagnii,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Nothosaurus_giganteus,Nothosaurus_youngi	
46	1	4.459055	16952	84.760000	20.655846	0.736672	18.691446	26.695761	0.393259	0.035916	0.316392	0.615364	0.084662	0.068512	0.077226	0.046219	1.753562	0.160151	1.410810	2.743940	Nothosaurus_giganteus	
47	5	2.494000	16996	84.980000	20.528936	0.658997	18.472447	29.376170	0.391095	0.009278	0.312333	0.680790	0.047353	0.038319	0.043194	0.025851	0.975390	0.023140	0.778958	1.697891	Ceresiosaurus_calcagnii,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Nothosaurus_youngi	
48	3	0.098000	17095	85.475000	24.485558	1.344490	18.584395	50.557219	0.465813	0.045883	0.315167	1.087195	0.001861	0.001506	0.001697	0.001016	0.045650	0.004496	0.030886	0.106545	Ceresiosaurus_calcagnii,Lariosaurus_balsami,Lariosaurus_valceresii	
49	1	2.689069	17049	85.245000	21.079674	2.396376	18.416176	35.848794	0.401584	0.019708	0.310915	0.844796	0.051056	0.041317	0.046572	0.027873	1.079887	0.052997	0.836072	2.271716	Lariosaurus_balsami	
50	2	0.000100	17207	86.035000	28.205498	1.407017	18.799129	68.270124	0.537007	0.018145	0.319436	1.441063	0.000002	0.000002	0.000002	0.000001	0.000054	0.000002	0.000032	0.000144	Ceresiosaurus_calcagnii,Lariosaurus_valceresii	
51	1	1.958225	17158	85.790000	23.909396	20.109393	18.511806	62.078460	0.458901	0.035003	0.313900	1.525075	0.037180	0.030087	0.033914	0.020298	0.898632	0.068543	0.614687	2.986440	Lariosaurus_valceresii	
52	1	2.121572	17154	85.770000	23.011633	0.788375	18.376632	43.380963	0.437692	0.015796	0.311337	0.877484	0.040281	0.032597	0.036744	0.021991	0.928596	0.033511	0.660524	1.861645	Ceresiosaurus_calcagnii	
53	2	0.325000	17122	85.610000	24.277733	0.587666	18.650679	49.033235	0.465988	0.041813	0.317920	1.202423	0.006171	0.004994	0.005629	0.003369	0.151446	0.013589	0.103324	0.390787	Lariosaurus_xingyiensis,Nothosaurus_youngi	
54	1	7.652412	17078	85.390000	22.334630	2.510093	18.473087	42.599188	0.428033	-0.006608	0.312239	1.087307	0.145293	0.117577	0.132532	0.079319	3.275482	-0.050567	2.389383	8.320522	Lariosaurus_xingyiensis	
55	1	5.489449	17080	85.400000	21.658746	0.413350	18.473931	34.892126	0.412117	0.016031	0.312630	0.767348	0.104226	0.084344	0.095072	0.056900	2.262294	0.087999	1.716167	4.212317	Nothosaurus_youngi	
56	51	3.081000	16557	82.785000	22.992316	0.992145	21.465526	27.795092	0.440886	0.044745	0.367338	0.663847	0.058498	0.047339	0.053360	0.031935	1.358369	0.137860	1.131767	2.045314	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Colymbosaurus_trochanterius,Corosaurus_alcovensis,Cryptoclidus_eurymerus,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Nichollssaura_borealis,Peloneustes_philarchus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Wangosaurus_brevirostris,Yunguisaurus_liae	
57	1	1.847170	16581	82.905000	23.501227	1.033607	21.502648	30.943643	0.450793	0.010370	0.367969	0.673470	0.035072	0.028381	0.031991	0.019146	0.832692	0.019155	0.679701	1.244014	Corosaurus_alcovensis	
58	50	6.172000	17445	87.225000	32.882566	19.808695	22.826198	72.975336	0.637556	0.382581	0.394124	1.641358	0.117185	0.094831	0.106893	0.063974	3.934997	2.361288	2.432536	10.130464	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Colymbosaurus_trochanterius,Cryptoclidus_eurymerus,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Nichollssaura_borealis,Peloneustes_philarchus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Wangosaurus_brevirostris,Yunguisaurus_liae	
59	1	5.679700	17387	86.935000	30.880919	0.473077	22.678662	59.729629	0.596148	0.010364	0.391328	1.278432	0.107838	0.087267	0.098367	0.058872	3.385940	0.058862	2.222627	7.261108	Wangosaurus_brevirostris	
60	49	3.973000	17339	86.695000	25.025912	2.115297	22.327940	34.231970	0.489996	0.391651	0.383225	1.049662	0.075434	0.061044	0.068808	0.041181	1.946756	1.556031	1.522554	4.170306	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Colymbosaurus_trochanterius,Cryptoclidus_eurymerus,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Nichollssaura_borealis,Peloneustes_philarchus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Yunguisaurus_liae	
61	1	8.533320	17374	86.870000	26.047978	1.296975	22.449186	35.977126	0.506340	0.343415	0.385777	0.952339	0.162019	0.131112	0.147789	0.088450	4.320763	2.930467	3.291960	8.126613	Yunguisaurus_liae	
