Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List	
0	79	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Ceresiosaurus_calcagnii,Colymbosaurus_trochanterius,Corosaurus_alcovensis,Cryptoclidus_eurymerus,Cyamodus_orientalis,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Glyphoderma_kangi,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Henodus_chelyops,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Keichousaurus_hui,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nichollssaura_borealis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Paraplacodus_broilii,Peloneustes_philarchus,Placodus_gigas,Placodus_inexpectatus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Psephochelys_polyosteoderma,Psephoderma_alpinum,Qianxisaurus_chajiangensis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Serpianosaurus_mirigiolensis,Sinocyamodus_xinpuensis,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Wangosaurus_brevirostris,Wumengosaurus_delicatomandibularis,Yunguisaurus_liae	
1	9	0.054000	902	4.510000	1.083914	0.986526	1.000000	1.377107	0.025614	0.018656	0.021102	0.042688	0.001274	0.001071	0.001146	0.000784	0.001383	0.001007	0.001140	0.002305	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Paraplacodus_broilii,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
2	1	10.439768	970	4.850000	1.082703	0.981851	1.000000	1.279162	0.025339	0.019355	0.021114	0.031732	0.246262	0.207109	0.221469	0.151654	0.264537	0.202063	0.220420	0.331275	Paraplacodus_broilii	
3	8	6.418000	1452	7.260000	1.150105	1.020275	1.000000	1.720207	0.027086	0.019319	0.021023	0.045225	0.151393	0.127323	0.136151	0.093231	0.173839	0.123991	0.134923	0.290256	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
4	2	0.531000	2000	10.000000	1.328304	1.024526	1.000000	2.522951	0.031092	0.020298	0.021178	0.062457	0.012526	0.010534	0.011265	0.007714	0.016510	0.010778	0.011246	0.033165	Placodus_gigas,Placodus_inexpectatus	
5	1	3.465621	1712	8.560000	1.143638	0.953438	1.000000	2.402270	0.026879	0.020077	0.021029	0.060226	0.081750	0.068753	0.073520	0.050344	0.093152	0.069580	0.072880	0.208721	Placodus_gigas	
6	1	1.181490	1817	9.085000	1.206742	0.933349	1.000000	2.912673	0.028248	0.018309	0.021111	0.065464	0.027870	0.023439	0.025064	0.017163	0.033374	0.021632	0.024942	0.077345	Placodus_inexpectatus	
7	6	7.272000	1476	7.380000	1.010709	1.009930	1.000000	0.849186	0.023993	0.018416	0.020881	0.035369	0.171538	0.144265	0.154268	0.105637	0.174480	0.133920	0.151847	0.257200	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
8	2	1.600000	2071	10.355000	1.140163	1.020592	1.000000	1.609366	0.026916	0.021083	0.020987	0.050220	0.037742	0.031742	0.033942	0.023242	0.043066	0.033733	0.033579	0.080352	Cyamodus_orientalis,Sinocyamodus_xinpuensis	
9	1	5.227759	2007	10.035000	1.082349	0.997385	1.000000	1.427487	0.025450	0.019551	0.020951	0.043203	0.123317	0.103711	0.110902	0.075941	0.133048	0.102206	0.109524	0.225852	Cyamodus_orientalis	
10	1	10.301273	1939	9.695000	1.068241	0.979992	1.000000	1.220631	0.025186	0.020177	0.020918	0.034666	0.242995	0.204361	0.218531	0.149642	0.259443	0.207851	0.215487	0.357105	Sinocyamodus_xinpuensis	
11	4	2.908000	1676	8.380000	1.045266	0.985760	1.000000	1.090362	0.024674	0.020123	0.020914	0.030966	0.068596	0.057690	0.061690	0.042243	0.071753	0.058519	0.060816	0.090050	Glyphoderma_kangi,Henodus_chelyops,Psephochelys_polyosteoderma,Psephoderma_alpinum	
12	1	3.067992	1812	9.060000	1.097060	1.018510	1.000000	1.421470	0.025848	0.019697	0.020966	0.039488	0.072370	0.060864	0.065084	0.044567	0.079302	0.060429	0.064325	0.121148	Henodus_chelyops	
13	3	0.560000	2266	11.330000	1.244632	0.997884	1.000000	2.028390	0.029499	0.018646	0.021050	0.058805	0.013210	0.011110	0.011880	0.008135	0.016520	0.010442	0.011788	0.032931	Glyphoderma_kangi,Psephochelys_polyosteoderma,Psephoderma_alpinum	
14	1	8.124466	1974	9.870000	1.049313	0.980233	1.000000	1.185822	0.024856	0.021279	0.020906	0.041093	0.191647	0.161177	0.172352	0.118021	0.201939	0.172877	0.169846	0.333861	Glyphoderma_kangi	
15	2	0.611000	3004	15.020000	1.514391	0.870635	1.000000	4.618321	0.035759	0.024426	0.021271	0.121731	0.014413	0.012121	0.012962	0.008876	0.021849	0.014925	0.012997	0.074378	Psephochelys_polyosteoderma,Psephoderma_alpinum	
16	1	2.986223	3077	15.385000	1.488523	0.804275	1.000000	4.805247	0.034945	0.024450	0.021302	0.121267	0.070442	0.059242	0.063350	0.043380	0.104353	0.073012	0.063613	0.362131	Psephochelys_polyosteoderma	
17	1	28.241438	2655	13.275000	1.228410	1.014962	1.000000	4.225446	0.029005	0.024574	0.021021	0.111505	0.666183	0.560267	0.599114	0.410251	0.819151	0.693996	0.593663	3.149051	Psephoderma_alpinum	
18	70	3.974000	17266	86.330000	18.948274	0.991758	17.975362	12.381142	0.443359	0.342142	0.380233	0.418928	0.093742	0.078838	0.084304	0.057729	1.761909	1.359674	1.511045	1.664820	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Ceresiosaurus_calcagnii,Colymbosaurus_trochanterius,Corosaurus_alcovensis,Cryptoclidus_eurymerus,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Keichousaurus_hui,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nichollssaura_borealis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Peloneustes_philarchus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Qianxisaurus_chajiangensis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Serpianosaurus_mirigiolensis,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Wangosaurus_brevirostris,Wumengosaurus_delicatomandibularis,Yunguisaurus_liae	
19	19	2.140000	17504	87.520000	21.496886	17.198942	18.101036	31.436183	0.507096	0.336625	0.383079	0.917785	0.050480	0.042454	0.045398	0.031087	1.085185	0.720377	0.819790	1.964059	Ceresiosaurus_calcagnii,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Keichousaurus_hui,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Qianxisaurus_chajiangensis,Serpianosaurus_mirigiolensis,Wumengosaurus_delicatomandibularis	
20	1	4.094935	17527	87.635000	21.461084	16.422404	18.106252	35.496913	0.506781	0.308846	0.382906	1.084292	0.096595	0.081237	0.086870	0.059485	2.075234	1.264703	1.567973	4.440106	Wumengosaurus_delicatomandibularis	
21	18	0.170000	17607	88.035000	23.148609	16.696638	18.014789	43.240863	0.544721	0.328771	0.382548	1.168651	0.004010	0.003373	0.003606	0.002470	0.092603	0.055891	0.065033	0.198671	Ceresiosaurus_calcagnii,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Keichousaurus_hui,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Qianxisaurus_chajiangensis,Serpianosaurus_mirigiolensis	
22	1	3.403703	17577	87.885000	20.114172	16.382890	17.778345	24.537082	0.470871	0.346329	0.377401	0.671699	0.080289	0.067524	0.072206	0.049444	1.602706	1.178801	1.284562	2.286263	Dactylosaurus_schroederi	
23	17	0.699000	17703	88.515000	23.907899	15.967227	18.064485	42.888867	0.565876	0.337133	0.384070	1.176240	0.016489	0.013867	0.014829	0.010154	0.395548	0.235656	0.268465	0.822192	Ceresiosaurus_calcagnii,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Keichousaurus_hui,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Qianxisaurus_chajiangensis,Serpianosaurus_mirigiolensis	
24	1	15.865454	17628	88.140000	20.461662	16.660890	17.742776	29.495689	0.480808	0.329338	0.376466	0.809590	0.374248	0.314746	0.336570	0.230470	7.628240	5.225098	5.972800	12.844510	Qianxisaurus_chajiangensis	
