Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List	
0	79	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Ceresiosaurus_calcagnii,Colymbosaurus_trochanterius,Corosaurus_alcovensis,Cryptoclidus_eurymerus,Cyamodus_orientalis,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Glyphoderma_kangi,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Henodus_chelyops,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Keichousaurus_hui,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nichollssaura_borealis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Paraplacodus_broilii,Peloneustes_philarchus,Placodus_gigas,Placodus_inexpectatus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Psephochelys_polyosteoderma,Psephoderma_alpinum,Qianxisaurus_chajiangensis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Serpianosaurus_mirigiolensis,Sinocyamodus_xinpuensis,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Wangosaurus_brevirostris,Wumengosaurus_delicatomandibularis,Yunguisaurus_liae	
1	9	10.090000	249	1.245000	1.012515	1.003751	1.000000	0.288036	98.589694	98.257103	98.092031	27.988109	982.423768	1004.324831	989.705039	24.944306	994.770010	991.414166	989.748593	282.400015	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Paraplacodus_broilii,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
2	1	3.577322	938	4.690000	1.224243	0.987973	1.000000	1.509060	119.205117	96.792955	98.200252	147.176378	348.309827	356.074660	350.891339	8.843787	426.435087	346.259568	351.293920	526.497294	Paraplacodus_broilii	
3	8	0.991000	751	3.755000	1.252883	0.989928	1.000000	1.929264	121.979537	96.702838	98.166888	188.086195	96.489787	98.640823	97.204925	2.449931	120.881721	95.832513	97.283387	186.393420	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
4	2	0.000100	1210	6.050000	1.330331	1.024083	1.000000	2.237363	129.542912	93.103588	98.213597	218.186198	0.009737	0.009954	0.009809	0.000247	0.012954	0.009310	0.009821	0.021819	Placodus_gigas,Placodus_inexpectatus	
5	1	2.584018	1127	5.635000	1.236539	0.982058	1.000000	1.610577	120.402881	96.839208	98.200092	157.008749	251.595709	257.204504	253.460420	6.388160	311.123212	250.234257	253.750805	405.713433	Placodus_gigas	
6	1	0.562565	1164	5.820000	1.285714	0.982625	1.000000	2.060728	125.219423	97.587381	98.200285	200.860812	54.774750	55.995837	55.180715	1.390762	70.444065	54.899245	55.244043	112.997263	Placodus_inexpectatus	
7	6	9.796000	408	2.040000	1.021381	0.993799	1.000000	0.363260	99.445069	99.797426	98.100227	35.314792	953.798139	975.061055	960.867251	24.217484	974.163897	977.615589	960.989819	345.943707	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
8	2	0.376000	975	4.875000	1.124649	0.982192	1.000000	1.274872	109.506336	99.783332	98.124867	124.276442	36.609647	37.425782	36.880981	0.929540	41.174382	37.518533	36.894950	46.727942	Cyamodus_orientalis,Sinocyamodus_xinpuensis	
9	1	2.442904	904	4.520000	1.060572	0.991886	1.000000	0.786201	103.272383	97.221609	98.093725	76.897326	237.855991	243.158488	239.618870	6.039301	252.284518	237.503058	239.633552	187.852785	Cyamodus_orientalis	
