Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List	
0	79	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Ceresiosaurus_calcagnii,Colymbosaurus_trochanterius,Corosaurus_alcovensis,Cryptoclidus_eurymerus,Cyamodus_orientalis,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Glyphoderma_kangi,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Henodus_chelyops,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Keichousaurus_hui,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nichollssaura_borealis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Paraplacodus_broilii,Peloneustes_philarchus,Placodus_gigas,Placodus_inexpectatus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Psephochelys_polyosteoderma,Psephoderma_alpinum,Qianxisaurus_chajiangensis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Serpianosaurus_mirigiolensis,Sinocyamodus_xinpuensis,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Wangosaurus_brevirostris,Wumengosaurus_delicatomandibularis,Yunguisaurus_liae	
1	9	2.395000	377	1.885000	1.041768	0.992494	1.000000	0.624369	101.412714	98.151912	98.082830	60.939148	233.137521	238.343441	234.879294	6.031611	242.883450	235.073829	234.908378	145.949259	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Paraplacodus_broilii,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
2	1	5.392948	536	2.680000	1.087401	0.999682	1.000000	0.953926	105.839200	98.884980	98.108967	92.950624	524.968071	536.690516	528.890113	13.581697	570.785300	533.281554	529.096557	501.277884	Paraplacodus_broilii	
3	8	1.199000	828	4.140000	1.211729	0.991714	1.000000	1.805702	117.972473	97.498596	98.124174	176.653647	116.714776	119.320996	117.586753	3.019583	141.448996	116.900817	117.650885	211.807722	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
4	2	0.034000	1491	7.455000	1.395914	1.070575	1.000000	2.566062	135.927662	86.780052	98.198722	248.985198	3.309677	3.383581	3.334403	0.085626	4.621541	2.950522	3.338757	8.465497	Placodus_gigas,Placodus_inexpectatus	
5	1	4.076930	1308	6.540000	1.266898	0.942842	1.000000	2.269225	123.339145	86.892725	98.178806	220.162971	396.862361	405.724228	399.827324	10.267413	502.845062	354.255556	400.268118	897.589021	Placodus_gigas	
6	1	1.376172	1340	6.700000	1.285543	0.981615	1.000000	1.859984	125.191975	97.804355	98.176795	181.788933	133.961307	136.952639	134.962133	3.465776	172.285691	134.595614	135.108157	250.172840	Placodus_inexpectatus	
7	6	3.592000	771	3.855000	1.045246	0.999287	1.000000	0.722325	101.749161	98.685586	98.050982	70.355202	349.657610	357.465404	352.269906	9.046157	365.482986	354.478624	352.199127	252.715887	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
8	2	3.449000	1156	5.780000	1.045747	0.995065	1.000000	0.760534	101.806366	96.883632	98.036622	74.399345	335.737499	343.234459	338.245798	8.686023	351.130157	334.151648	338.128309	256.603342	Cyamodus_orientalis,Sinocyamodus_xinpuensis	
9	1	10.007506	1098	5.490000	1.011311	0.996826	1.000000	0.454711	98.451666	98.760450	98.012415	44.499472	974.164987	995.917921	981.442984	25.203082	985.255637	988.345798	980.859826	445.328732	Cyamodus_orientalis	
