Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List	
0	79	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Ceresiosaurus_calcagnii,Colymbosaurus_trochanterius,Corosaurus_alcovensis,Cryptoclidus_eurymerus,Cyamodus_orientalis,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Glyphoderma_kangi,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Henodus_chelyops,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Keichousaurus_hui,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nichollssaura_borealis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Paraplacodus_broilii,Peloneustes_philarchus,Placodus_gigas,Placodus_inexpectatus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Psephochelys_polyosteoderma,Psephoderma_alpinum,Qianxisaurus_chajiangensis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Serpianosaurus_mirigiolensis,Sinocyamodus_xinpuensis,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Wangosaurus_brevirostris,Wumengosaurus_delicatomandibularis,Yunguisaurus_liae	
1	9	3.918000	307	1.535000	1.046278	1.008664	1.000000	0.668893	101.136346	98.131027	97.626495	64.483195	378.798669	389.343781	382.371390	12.151257	396.252204	384.477365	382.500605	252.645157	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Paraplacodus_broilii,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
2	1	7.394303	487	2.435000	1.080408	1.007009	1.000000	0.856170	104.472663	98.173555	97.645261	82.877124	714.893348	734.794765	721.636017	22.932638	772.502526	725.925012	722.018646	612.818564	Paraplacodus_broilii	
3	8	6.338000	542	2.710000	1.107388	1.012506	1.000000	1.077171	107.061531	99.283265	97.659491	104.488085	612.768241	629.826668	618.547695	19.656628	678.555982	629.257333	618.965851	662.245485	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
4	2	0.078000	1291	6.455000	1.406769	1.032699	1.000000	2.555623	135.950630	94.519015	97.763097	246.904194	7.541168	7.751101	7.612294	0.241909	10.604149	7.372483	7.625522	19.258527	Placodus_gigas,Placodus_inexpectatus	
5	1	3.354788	1119	5.595000	1.265105	1.016082	1.000000	1.801272	122.265432	99.884134	97.738892	173.883329	324.346409	333.375663	327.405551	10.404515	410.174605	335.090095	327.893262	583.341705	Placodus_gigas	
6	1	0.724355	1162	5.810000	1.286584	1.033622	1.000000	2.221021	124.338493	100.233228	97.729353	212.812928	70.031830	71.981397	70.692350	2.246509	90.065209	72.604440	70.790745	154.152109	Placodus_inexpectatus	
7	6	5.344000	538	2.690000	1.066133	1.004445	1.000000	0.848019	103.048144	99.476859	97.627929	81.564630	516.666690	531.049813	521.539741	16.573843	550.689284	531.604335	521.723655	435.881384	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
8	2	5.958000	856	4.280000	1.054621	0.999807	1.000000	0.722062	101.988193	98.256883	97.598836	70.385498	576.029217	592.064893	581.462159	18.478098	607.645652	585.414510	581.493862	419.356797	Cyamodus_orientalis,Sinocyamodus_xinpuensis	
9	1	6.938445	939	4.695000	1.056423	0.992218	1.000000	0.744252	102.139268	97.461283	97.599660	72.059960	670.820249	689.494746	677.147233	21.518843	708.687696	676.229749	677.189873	499.984072	Cyamodus_orientalis	
