Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List	
0	79	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Ceresiosaurus_calcagnii,Colymbosaurus_trochanterius,Corosaurus_alcovensis,Cryptoclidus_eurymerus,Cyamodus_orientalis,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Glyphoderma_kangi,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Henodus_chelyops,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Keichousaurus_hui,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nichollssaura_borealis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Paraplacodus_broilii,Peloneustes_philarchus,Placodus_gigas,Placodus_inexpectatus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Psephochelys_polyosteoderma,Psephoderma_alpinum,Qianxisaurus_chajiangensis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Serpianosaurus_mirigiolensis,Sinocyamodus_xinpuensis,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Wangosaurus_brevirostris,Wumengosaurus_delicatomandibularis,Yunguisaurus_liae	
1	9	8.405000	279	1.395000	1.043262	1.007540	1.000000	0.696993	101.117673	99.173655	97.798517	67.976301	814.598922	835.565574	821.862438	24.380146	849.894039	833.554569	821.996531	571.340809	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Paraplacodus_broilii,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
2	1	9.933535	467	2.335000	1.083221	1.009115	1.000000	0.871367	105.012632	97.751278	97.826740	84.737605	962.742047	987.521699	971.326507	28.813924	1043.146657	971.015739	971.765341	841.743963	Paraplacodus_broilii	
3	8	0.443000	591	2.955000	1.198029	1.016297	1.000000	1.779148	116.109092	95.620358	97.852306	172.465617	42.934839	44.039923	43.317675	1.284998	51.436328	42.359818	43.348572	76.402268	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
4	2	0.687000	1482	7.410000	1.533881	0.983257	1.000000	3.062599	148.684471	90.656019	97.984729	297.903510	66.582922	68.296675	67.176620	1.992761	102.146231	62.280685	67.315509	204.659711	Placodus_gigas,Placodus_inexpectatus	
5	1	11.596365	1175	5.875000	1.243185	0.946420	1.000000	1.909763	120.531712	97.825021	97.936710	187.524444	1123.900824	1152.828481	1133.922285	33.637248	1397.729724	1134.414649	1135.709836	2174.601899	Placodus_gigas	
6	1	6.000779	1123	5.615000	1.225326	0.970105	1.000000	1.870543	118.801587	98.116211	97.919097	183.744619	581.585735	596.554950	586.771548	17.406290	712.902070	588.773697	587.590864	1102.610850	Placodus_inexpectatus	
7	6	2.007000	532	2.660000	1.058265	0.996328	1.000000	0.836784	102.586571	98.737174	97.790450	81.494138	194.515174	199.521726	196.249603	5.821648	205.891247	198.165508	196.265433	163.558735	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
8	2	10.565000	898	4.490000	1.053916	0.997500	1.000000	0.775755	102.167144	97.417661	97.779709	75.745720	1023.942607	1050.297477	1033.072773	30.645596	1079.395881	1029.217594	1033.042631	800.253529	Cyamodus_orientalis,Sinocyamodus_xinpuensis	
9	1	9.803473	917	4.585000	1.052451	0.996784	1.000000	0.775788	102.007830	97.352212	97.781650	75.239421	950.136649	974.591856	958.608711	28.436657	1000.031009	954.389779	958.599761	737.607628	Cyamodus_orientalis	
