Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List	
0	79	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Ceresiosaurus_calcagnii,Colymbosaurus_trochanterius,Corosaurus_alcovensis,Cryptoclidus_eurymerus,Cyamodus_orientalis,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Glyphoderma_kangi,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Henodus_chelyops,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Keichousaurus_hui,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nichollssaura_borealis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Paraplacodus_broilii,Peloneustes_philarchus,Placodus_gigas,Placodus_inexpectatus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Psephochelys_polyosteoderma,Psephoderma_alpinum,Qianxisaurus_chajiangensis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Serpianosaurus_mirigiolensis,Sinocyamodus_xinpuensis,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Wangosaurus_brevirostris,Wumengosaurus_delicatomandibularis,Yunguisaurus_liae	
1	9	5.380000	331	1.655000	1.029718	1.009284	1.000000	0.537498	100.104657	98.636798	98.004781	52.466788	522.981978	535.100441	527.219553	14.221777	538.563053	530.665975	527.265722	282.271321	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Paraplacodus_broilii,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
2	1	9.671780	457	2.285000	1.038343	1.006099	1.000000	0.484439	100.949845	99.420252	98.021318	47.478909	940.179671	961.965380	947.797682	25.566896	976.364690	961.570801	948.040623	459.205562	Paraplacodus_broilii	
3	8	1.048000	638	3.190000	1.124632	1.013599	1.000000	1.297223	109.349228	97.349989	98.023604	126.514890	101.874556	104.235179	102.700017	2.770339	114.597991	102.022788	102.728737	132.587604	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
4	2	1.524000	1316	6.580000	1.311100	1.007462	1.000000	1.994590	127.470874	98.248833	98.110578	194.094554	148.145824	151.578638	149.346208	4.028622	194.265612	149.731222	149.520520	295.800100	Placodus_gigas,Placodus_inexpectatus	
5	1	3.442867	1157	5.785000	1.190665	0.997811	1.000000	1.402500	115.791499	98.893501	98.085680	137.257536	334.676095	342.431162	337.387881	9.101057	398.654729	340.477172	337.695951	472.559442	Placodus_gigas	
6	1	2.520075	1012	5.060000	1.126621	1.013982	1.000000	1.117937	109.538345	97.977825	98.046818	109.188580	244.972827	250.649302	246.957772	6.661700	276.044846	246.911467	247.085334	275.163410	Placodus_inexpectatus	
7	6	7.753000	598	2.990000	1.020978	0.997584	1.000000	0.467058	99.256820	98.214646	97.967705	45.574327	753.657857	771.121509	759.764535	20.494691	769.538122	761.458150	759.543621	353.337756	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
8	2	0.925000	1088	5.440000	1.105975	0.998882	1.000000	1.196253	107.507613	97.439230	97.987499	116.010505	89.917905	92.001470	90.646485	2.445194	99.444542	90.131287	90.638437	107.309718	Cyamodus_orientalis,Sinocyamodus_xinpuensis	
9	1	8.731549	997	4.985000	1.026148	1.003794	1.000000	0.536105	99.768404	99.144996	97.956065	52.614122	848.781183	868.449018	855.658618	23.081440	871.132704	865.689389	855.308186	459.402782	Cyamodus_orientalis	
