Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List	
0	79	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Ceresiosaurus_calcagnii,Colymbosaurus_trochanterius,Corosaurus_alcovensis,Cryptoclidus_eurymerus,Cyamodus_orientalis,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Glyphoderma_kangi,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Henodus_chelyops,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Keichousaurus_hui,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nichollssaura_borealis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Paraplacodus_broilii,Peloneustes_philarchus,Placodus_gigas,Placodus_inexpectatus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Psephochelys_polyosteoderma,Psephoderma_alpinum,Qianxisaurus_chajiangensis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Serpianosaurus_mirigiolensis,Sinocyamodus_xinpuensis,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Wangosaurus_brevirostris,Wumengosaurus_delicatomandibularis,Yunguisaurus_liae	
1	9	11.720000	213	1.065000	1.013107	0.998998	1.000000	0.288827	98.924332	99.092518	98.294913	28.446014	1144.366610	1166.912085	1151.960370	25.972204	1159.393168	1161.364311	1152.016380	333.387288	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Paraplacodus_broilii,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
2	1	5.767251	571	2.855000	1.098241	1.008103	1.000000	0.898487	107.229091	99.647956	98.342137	87.864486	563.127088	574.221407	566.863874	12.780565	618.417079	574.694776	567.163788	506.736547	Paraplacodus_broilii	
3	8	0.364000	612	3.060000	1.206030	1.021083	1.000000	1.802761	117.734493	98.681629	98.345590	175.862902	35.541762	36.241979	35.777609	0.806645	42.855356	35.920113	35.797795	64.014096	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
4	2	0.180000	1266	6.330000	1.389550	0.996900	1.000000	2.413108	135.687492	96.350181	98.416453	235.616879	17.575596	17.921858	17.692224	0.398891	24.423748	17.343033	17.714962	42.411038	Placodus_gigas,Placodus_inexpectatus	
5	1	5.737751	1003	5.015000	1.159772	0.994817	1.000000	1.158901	113.279728	96.869781	98.380345	113.722950	560.246643	571.284213	563.964315	12.715191	649.970871	555.814685	564.481923	652.513972	Placodus_gigas	
6	1	2.283638	1019	5.095000	1.171734	0.990714	1.000000	1.232905	114.447188	98.729090	98.376144	120.867274	222.979443	227.372421	224.459085	5.060675	261.355948	225.461501	224.655502	276.017100	Placodus_inexpectatus	
7	6	7.489000	384	1.920000	1.023046	1.000147	1.000000	0.387611	99.896953	98.674716	98.299983	38.055746	731.242452	745.648857	736.094814	16.596061	748.128282	738.974947	736.168576	284.999485	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
8	2	4.226000	819	4.095000	1.044946	1.006571	1.000000	0.632865	102.028451	98.084862	98.299590	61.699715	412.635947	420.765398	415.374106	9.365063	431.172234	414.506629	415.414067	260.742997	Cyamodus_orientalis,Sinocyamodus_xinpuensis	
9	1	7.011155	802	4.010000	1.028303	1.003177	1.000000	0.461290	100.407702	99.480631	98.289821	45.064618	684.584614	698.071800	689.127364	15.537129	703.973963	697.474120	689.125170	315.955021	Cyamodus_orientalis	
10	1	1.278421	935	4.675000	1.098177	0.993972	1.000000	1.041363	107.236900	98.092363	98.320970	101.921063	124.827842	127.287109	125.656171	2.833056	137.093905	125.403337	125.695593	130.298027	Sinocyamodus_xinpuensis	
11	4	2.613000	616	3.080000	1.067698	0.980337	1.000000	0.812852	104.277808	99.886568	98.321089	79.647977	255.139074	260.165638	256.832120	5.790561	272.477912	261.003602	256.913007	208.120164	Glyphoderma_kangi,Henodus_chelyops,Psephochelys_polyosteoderma,Psephoderma_alpinum	
12	1	4.229890	1620	8.100000	1.388497	1.003448	1.000000	1.964506	135.631454	97.916084	98.472033	192.173246	413.015775	421.152710	415.756455	9.373683	573.706132	414.174265	416.525868	812.871692	Henodus_chelyops	
13	3	0.132000	1307	6.535000	1.380381	1.023537	1.000000	2.595924	134.702951	98.826916	98.379177	252.177795	12.888771	13.142696	12.974298	0.292520	17.780790	13.045153	12.986051	33.287469	Glyphoderma_kangi,Psephochelys_polyosteoderma,Psephoderma_alpinum	
14	1	6.541734	872	4.360000	1.034866	0.994548	1.000000	0.488307	101.046042	99.502812	98.302692	47.859626	638.749314	651.333486	642.987911	14.496865	661.016326	650.920931	643.070059	313.084940	Glyphoderma_kangi	
15	2	0.006000	1435	7.175000	1.266178	1.024533	1.000000	2.020847	123.576262	97.248402	98.356133	196.231564	0.585853	0.597395	0.589741	0.013296	0.741458	0.583490	0.590137	1.177389	Psephochelys_polyosteoderma,Psephoderma_alpinum	
16	1	0.937442	2280	11.400000	1.612169	1.021456	1.000000	2.823429	157.453394	100.253920	98.488590	276.459241	91.533901	93.337235	92.141300	2.077426	147.603424	93.982235	92.327341	259.164504	Psephochelys_polyosteoderma	
17	1	33.240853	1128	5.640000	1.016267	0.999578	1.000000	0.357192	99.233929	99.477212	98.273516	35.061666	3245.710091	3309.654698	3267.247896	73.663672	3298.620462	3306.707370	3266.695499	1165.479685	Psephoderma_alpinum	
