Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List	
0	79	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Ceresiosaurus_calcagnii,Colymbosaurus_trochanterius,Corosaurus_alcovensis,Cryptoclidus_eurymerus,Cyamodus_orientalis,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Glyphoderma_kangi,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Henodus_chelyops,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Keichousaurus_hui,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nichollssaura_borealis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Paraplacodus_broilii,Peloneustes_philarchus,Placodus_gigas,Placodus_inexpectatus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Psephochelys_polyosteoderma,Psephoderma_alpinum,Qianxisaurus_chajiangensis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Serpianosaurus_mirigiolensis,Sinocyamodus_xinpuensis,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Wangosaurus_brevirostris,Wumengosaurus_delicatomandibularis,Yunguisaurus_liae	
1	9	0.054000	433	2.165000	1.125482	0.978545	1.000000	1.413616	109.560412	99.039289	98.106574	138.003139	5.255421	5.373465	5.296137	0.137897	5.916262	5.348122	5.297755	7.452170	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Paraplacodus_broilii,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
2	1	10.439768	353	1.765000	1.026418	1.006364	1.000000	0.465797	99.896847	97.019032	98.083596	45.546197	1016.025521	1038.846794	1023.896987	26.659449	1042.899904	1012.856181	1023.969982	475.491727	Paraplacodus_broilii	
3	8	6.418000	436	2.180000	1.062063	0.984456	1.000000	0.758243	103.382095	98.366403	98.102762	74.055145	624.616543	638.646254	629.455641	16.389286	663.506285	631.315574	629.623527	475.285920	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
4	2	0.531000	1343	6.715000	1.417006	0.982293	1.000000	2.450696	137.874135	99.751246	98.227608	238.358660	51.678309	52.839071	52.078676	1.355985	73.211166	52.967912	52.158860	126.568449	Placodus_gigas,Placodus_inexpectatus	
5	1	3.465621	1057	5.285000	1.203740	0.966994	1.000000	1.671850	117.134237	93.950102	98.177196	163.315336	337.283298	344.859126	339.896337	8.849962	405.942873	325.595448	340.244952	565.989057	Placodus_gigas	
6	1	1.181490	1013	5.065000	1.191743	0.985381	1.000000	1.458031	115.970316	96.535428	98.157941	141.793710	114.985696	117.568427	115.876526	3.017105	137.017769	114.055643	115.972626	167.527851	Placodus_inexpectatus	
7	6	7.272000	457	2.285000	1.035952	1.001115	1.000000	0.521532	100.821049	98.304454	98.095962	50.891140	707.730056	723.626606	713.213061	18.570098	733.170667	714.869992	713.353839	370.080373	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
8	2	1.600000	932	4.660000	1.114525	0.985953	1.000000	1.200134	108.468547	99.276502	98.101225	116.794298	155.716184	159.213775	156.922566	4.085830	173.549676	158.842403	156.961959	186.870877	Cyamodus_orientalis,Sinocyamodus_xinpuensis	
9	1	5.227759	900	4.500000	1.067641	1.008682	1.000000	0.834127	103.925437	97.058510	98.085829	81.492830	508.779176	520.207027	512.720847	13.349834	543.297138	507.398500	512.769075	426.024877	Cyamodus_orientalis	
