Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List	
0	79	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Albertonectes_vanderveldei,Archaeonectrus_rostratus,Aristonectes_quiriquinensis,Attenborosaurus_conybeari,Avalonnectes_arturi,Bobosaurus_forojuliensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Ceresiosaurus_calcagnii,Colymbosaurus_trochanterius,Corosaurus_alcovensis,Cryptoclidus_eurymerus,Cyamodus_orientalis,Dactylosaurus_schroederi,Diandongosaurus_acutidentatus,Dianmeisaurus_gracilis,Dianopachysaurus_dingi,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Eopleiosaurus_antiquior,Glyphoderma_kangi,Hauffiosaurus_longirostris,Hauffiosaurus_tomistomimus,Hauffiosaurus_zanoni,Henodus_chelyops,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Keichousaurus_hui,Kronosaurus_boyacensis,Kronosaurus_queenslandicus,Lariosaurus_balsami,Lariosaurus_valceresii,Lariosaurus_xingyiensis,Libonectes_atlasense,Lindwurmia_thiuda,Liopleurodon_ferox,Luskhan_itilensis,Macroplata_tenuiceps,Manemergus_anguirostris,Meyerasaurus_victor,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Neusticosaurus_edwardsii,Neusticosaurus_peyeri,Neusticosaurus_pusillus,Nichollssaura_borealis,Nothosaurus_giganteus,Nothosaurus_marchicus,Nothosaurus_youngi,Panzhousaurus_rotundirostris,Paraplacodus_broilii,Peloneustes_philarchus,Placodus_gigas,Placodus_inexpectatus,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Psephochelys_polyosteoderma,Psephoderma_alpinum,Qianxisaurus_chajiangensis,Rhomaleosaurus_cramptoni,Rhomaleosaurus_megacephalus,Rhomaleosaurus_zetlandicus,Sachicasaurus_vitae,Seelyosaurus_guilelmiimperatori,Serpianosaurus_mirigiolensis,Sinocyamodus_xinpuensis,Styxosaurus_sp,Thalassiodracon_hawkinsii,Thalassomedon_haningtoni,Trinacromerum_bentonianum,Wangosaurus_brevirostris,Wumengosaurus_delicatomandibularis,Yunguisaurus_liae	
1	9	4.065000	352	1.760000	1.053586	0.985318	1.000000	0.700430	102.508812	99.082329	98.057400	68.779491	395.436517	404.466267	398.467603	10.417345	416.698320	402.769666	398.603333	279.588630	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Paraplacodus_broilii,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
2	1	6.195772	448	2.240000	1.057480	1.007032	1.000000	0.645487	102.878730	97.768610	98.065916	62.974476	602.714514	616.477434	607.334420	15.877859	637.413157	605.752016	607.594053	390.175492	Paraplacodus_broilii	
3	8	0.193000	709	3.545000	1.257996	1.021462	1.000000	2.213462	122.420170	98.350803	98.092196	216.027231	18.774723	19.203441	18.918634	0.494600	23.627093	18.981705	18.931794	41.693256	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Placodus_gigas,Placodus_inexpectatus,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
4	2	0.654000	1859	9.295000	1.690264	0.974391	1.000000	3.134381	164.448139	97.381998	98.261066	304.970363	63.620045	65.072802	64.107703	1.676001	107.549083	63.687827	64.262737	199.450618	Placodus_gigas,Placodus_inexpectatus	
5	1	4.760155	1125	5.625000	1.216791	0.999120	1.000000	1.499800	118.396689	96.581766	98.133776	146.070040	463.060053	473.633978	466.609484	12.198814	563.586592	459.744178	467.131984	695.316030	Placodus_gigas	
6	1	0.554894	1348	6.740000	1.363903	1.112176	1.000000	3.063673	132.699454	98.756758	98.166995	299.536638	53.979176	55.211785	54.392935	1.422023	73.634131	54.799533	54.472277	166.211083	Placodus_inexpectatus	
7	6	3.922000	489	2.445000	1.028664	0.997175	1.000000	0.532273	100.057024	98.670311	98.029017	51.765738	381.525712	390.237810	384.450169	10.050880	392.423648	386.984958	384.469805	203.025226	Cyamodus_orientalis,Glyphoderma_kangi,Henodus_chelyops,Psephochelys_polyosteoderma,Psephoderma_alpinum,Sinocyamodus_xinpuensis	
8	2	1.883000	980	4.900000	1.081940	0.997146	1.000000	0.940309	105.256214	98.360186	98.031548	91.647235	183.175144	187.357929	184.579212	4.825550	198.197450	185.212231	184.593405	172.571743	Cyamodus_orientalis,Sinocyamodus_xinpuensis	
9	1	12.588361	864	4.320000	1.015119	0.997740	1.000000	0.391857	98.753122	98.823120	97.998299	38.371979	1224.575063	1252.538100	1233.961631	32.260099	1243.139944	1244.021109	1233.637959	483.040323	Cyamodus_orientalis	
